st	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	Time	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3	CH4	CO2	N2O	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3	dCH4	dCO2	dN2O	FLAG	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-19 18:00:00	163	NaN	Plot	1.000	2095.5576171875	1.44007567323704	0.0385980277116979	1.36442401337788	1.51572733309621	-0.876776482987908	0.0318220078052696	-0.939147227122856	-0.81440573885296	-0.0196548770710666	0.0194455576486398	-0.0577679310331694	0.0184581768910361	0.320739927815846	0.0129065620710639	0.295443224806967	0.346036630824726	16072	5.40304878048781	15.5	9.51	2.42184384683516	0.2087154	125.3	0.01288	3.249	2.608	1.338	1.947	2.104	0.053	100000	64	2022-11-19 18:30:00	Sonic	19-Nov-2022 18:00:00	-6.40471877183335	0.208715418367971	1.33805631637545	3.24908574628418	2.60772212849332	2.61861078430876	1.09907139821509	102919.514095481	0.4	0.5	0.02	1.338	5.028	2.39654539107946	1336.36715774515	762281.702748888	598.383170009018	1.98490790319981	1332.06384732805	762824.054512095	598.766880773115	0.411637487879654	4.3033104171061	-542.351763207116	-0.383710764096918	1	0.285844345217196	2.98825297661824	-0.266451806129328	0.285844345217196	2.98825297661824	-0.266451806129328	2.25861882373753	0.282956914445928	186.208482540065
2022-11-19 18:30:00	164	NaN	Plot	1.000	2095.5576171875	1.86314199371869	0.0434477175495666	1.7779850013908	1.94829898604659	-1.0471890268488	0.0339326870790246	-1.11369667641536	-0.980681377282246	-0.0344643827672521	0.0216884135129494	-0.0769734066537058	0.00804464111920151	0.368437849704155	0.0126447987793465	0.343654199529388	0.393221499878923	20707	6.01073550007244	19	9.03	2.69438554335399	0.2010653	108.6	0.01922	3.254	2.682	1.354	1.947	358.387	0.053	100000	62	2022-11-19 19:00:00	Sonic	19-Nov-2022 18:30:00	-6.60491787273663	0.201065263167073	1.35438271243445	3.25402821985206	2.6824171045528	2.32129903640424	1.04440138604067	102891.567074464	0.4	0.5	0.02	1.354	5.153	2.68743089984714	1346.93165124022	765012.149643209	598.524670919996	2.14731617094185	1342.57270708297	765529.890278617	599.608059432014	0.54011472890529	4.35894415724692	-517.740635408205	-1.08338851201802	1	0.289894560224721	2.33956626598642	-0.581484672489002	0.289894560224721	2.33956626598642	-0.581484672489002	2.25904797288004	0.287168133724704	185.875389443664
2022-11-19 19:00:00	165	NaN	Plot	1.000	2095.5576171875	1.59199491132469	0.0328514655740142	1.52760644261733	1.65638338003204	-1.28942018484075	0.0378480413599648	-1.36360188066953	-1.21523848901198	-0.0631727094471695	0.0219918915717001	-0.106276546598353	-0.0200688722959861	0.373848403626983	0.0124215781020815	0.349502263235775	0.39819454401819	22813	5.00991978258011	17.1	12.07	2.81207319172713	0.2794487	203.7	0.02561	3.118	2.382	1.236	1.947	10.315	0.053	100000	69	2022-11-19 19:30:00	Sonic	19-Nov-2022 19:00:00	-9.45864861489199	0.279448719748028	1.23620262064186	3.11817576463741	2.38242451688749	3.02575554680562	1.08921588775116	102897.112284307	0.4	0.5	0.02	1.236	4.316	2.78083613547131	1356.76713901676	761963.770781802	599.298545913199	2.3952094434879	1344.00344945566	762042.846262089	596.873266215048	0.385626691983409	12.7636895611004	-79.0754802874289	2.42527969815126	1	0.242228595858093	8.01741856729917	1.52342176529521	0.242228595858093	8.01741856729917	1.52342176529521	2.25940655909884	0.301599487145842	186.748054359755
2022-11-19 19:30:00	166	NaN	Plot	1.000	2095.5576171875	1.69894138385683	0.0541172373823026	1.59287226380895	1.80501050390472	-1.06482834678631	0.0434439689525134	-1.14997799191006	-0.979678701662561	-0.108099172137048	0.0268298108911448	-0.160685271685535	-0.0555130725885608	0.424737319197065	0.0210693534265163	0.383441645470393	0.466032992923738	22664	4.97911224849982	15.2	12.79	3.10324934785404	0.2549474	173.9	0.02188	2.941	2.639	1.317	1.947	12.637	0.053	100000	70	2022-11-19 20:00:00	Sonic	19-Nov-2022 19:30:00	-8.41102598427175	0.254947365694852	1.31715475369787	2.94111781261508	2.63854267235087	2.86066209379943	0.984668672566414	102900.053097345	0.4	0.5	0.02	1.317	4.87	2.72996898489648	1354.50412834026	761274.943153662	599.222384114219	2.39452533683238	1347.13821372564	761422.681675826	596.989056086869	0.3354436480641	7.36591461461717	-147.738522163243	2.2333280273499	1	0.19744274361167	4.33559078883318	1.3145409538968	0.19744274361167	4.33559078883318	1.3145409538968	2.25969884600498	0.309403550565742	187.501065638289
2022-11-19 20:00:00	167	NaN	Plot	1.000	2095.5576171875	1.50045324872776	0.0374878435319093	1.42697753621434	1.57392896124118	-1.08132382835249	0.0390504038110469	-1.15786213980567	-1.00478551689931	-0.0658849418397097	0.0227831999324897	-0.110539733651098	-0.0212301500283217	0.368718975615445	0.0137718112015843	0.341726394946585	0.395711556284305	19958	5.09597655075659	21.8	11.03	2.69042853701546	0.2401975	156.8	0.01567	3.462	2.646	1.358	1.947	9.516	0.053	100000	68	2022-11-19 20:30:00	Sonic	19-Nov-2022 20:00:00	-7.79918440257792	0.240197532210374	1.35764816438495	3.46242197226694	2.64624219477954	2.89573384433649	0.920323333805044	102891.686712891	0.4	0.5	0.02	1.358	5.185	2.77446078963851	1356.72980891218	761249.934365988	601.211227437658	2.38543727419672	1348.91707552465	761508.216861669	597.481971704112	0.389023515441788	7.81273338753272	-258.282495680614	3.72925573354644	1	0.259270667561047	5.20691557311577	2.48541948021939	0.259270667561047	5.20691557311577	2.48541948021939	2.26008266067393	0.31877599859735	188.924793742723
2022-11-19 20:30:00	168	NaN	Plot	1.000	2095.5576171875	1.8078347367407	0.0374117575518473	1.73450815181294	1.88116132166846	-1.27711142641265	0.0373351938719983	-1.35028794746905	-1.20393490535626	0.00446294826585764	0.0230233982574052	-0.0406626293097922	0.0495885258415075	0.417174596895943	0.0144319077020909	0.388888235200147	0.445460958591739	24913	5.16784409745916	17	9.17	3.04412823071212	0.2772461	199	0.03254	2.964	2.348	1.225	1.947	357.787	0.053	100000	61	2022-11-19 21:00:00	Sonic	19-Nov-2022 20:30:00	-9.44923471952533	0.277246077145691	1.22505704189211	2.96383885663585	2.34845878832316	2.83591808509563	0.92978868511256	102891.607477296	0.4	0.5	0.02	1.225	4.247	2.75276829990648	1341.25201458967	760090.649962397	598.923171339622	2.58616601364842	1332.93099316512	760116.572644265	598.497624874832	0.166602286258055	8.32102142455028	-25.9226818678435	0.425546464790159	1	0.0921557058685675	4.60275558127179	0.235390136134549	0.0921557058685675	4.60275558127179	0.235390136134549	2.26021908455894	0.327060958643639	189.059632772911
2022-11-19 21:00:00	169	NaN	Plot	1.000	2095.5576171875	1.24878578927255	0.0326800074739085	1.18473337633379	1.3128382022113	-0.840461935246432	0.0325336356495738	-0.904227461208725	-0.77669640928414	-0.0073793902373814	0.0167404531118318	-0.0401904725591027	0.0254316920843399	0.350997768921839	0.0133797040180138	0.324773713512907	0.377221824330772	17635	4.30399206124185	12.2	8.39	2.53850470137592	0.2535057	156.2	0.01442	3.032	2.343	1.379	1.947	353.909	0.053	100000	59	2022-11-19 21:30:00	Sonic	19-Nov-2022 21:00:00	-9.20412588645384	0.253505719411482	1.37913413642589	3.03214165621782	2.34326029227716	3.10873130779141	0.910175202633356	102894.213003929	0.4	0.5	0.02	1.379	5.356	2.75169787333414	1345.62868793562	762728.376336262	600.049489047313	2.93882017741271	1340.69033579898	763056.08599383	597.635830678633	-0.187122304078574	4.93835213664124	-327.709657568252	2.41365836868056	1	-0.149843396430366	3.9545230087203	1.93280416018073	-0.149843396430366	3.9545230087203	1.93280416018073	2.2599972619589	0.334179100059336	190.166805073247
2022-11-19 21:30:00	170	NaN	Plot	1.000	2095.5576171875	1.11442419401071	0.0314516653566058	1.05277931652281	1.17606907149861	-0.768599794668255	0.0279020884353827	-0.823287545022768	-0.713912044313742	-0.0371750028546817	0.0186213546893879	-0.0736726291479416	-0.00067737656142175	0.311550456240197	0.012404080814834	0.287238610316914	0.33586230216348	15115	4.37841217333774	12.1	8.72000000000001	2.24516729717666	0.2375896	147.8	0.01088	3.341	2.487	1.416	1.947	359.777	0.053	100000	62	2022-11-19 22:00:00	Sonic	19-Nov-2022 21:30:00	-8.00513029099267	0.237589575604469	1.41614113041636	3.34139280639988	2.48715554826565	3.08098439768886	0.89626315230098	102880.373401353	0.4	0.5	0.02	1.416	5.673	2.49479061973372	1351.42987333665	763544.627185936	600.972967535102	2.94764942634265	1346.12851709627	763865.058131914	597.942383820448	-0.452858806608922	5.30135624037871	-320.430945978034	3.03058371465409	1	-0.406361248295521	4.75703620656297	2.71941665565182	-0.406361248295521	4.75703620656297	2.71941665565182	2.25939569985604	0.342741765231149	191.72457427524
2022-11-19 22:00:00	171	NaN	Plot	1.000	2095.5576171875	1.25082332300865	0.032332969855281	1.18745109953654	1.31419554648076	-0.964205919615207	0.0356213838675099	-1.03402339412935	-0.894388445101065	-0.00476743558480751	0.0216674425690328	-0.0472353566789641	0.0377004855093491	0.338181849451835	0.0132615226597869	0.312189428052315	0.364174270851355	17090	4.54083089526039	13.8	8.58999999999999	2.41882054751285	0.2580113	172.2	0.01552	3.079	2.48	1.289	1.947	357.488	0.053	100000	61	2022-11-19 22:30:00	Sonic	19-Nov-2022 22:00:00	-8.80165594709501	0.258011300192142	1.28924565853157	3.07899142993535	2.4795850249648	3.1167625102349	0.877670434475446	102888.9438361	0.4	0.5	0.02	1.289	4.668	2.47304640937724	1346.12029241707	763143.880048294	599.279846400876	3.07041009813698	1341.09532193683	763311.804053056	597.470088093156	-0.597363688759744	5.02497048023884	-167.924004761269	1.80975830771945	1	-0.477576391302717	4.01733033579202	1.44685366384628	-0.477576391302717	4.01733033579202	1.44685366384628	2.25868871349986	0.349972959835575	192.553378523624
2022-11-19 22:30:00	172	NaN	Plot	1.000	2095.5576171875	2.76098983845213	0.0507891566944262	2.66144371564296	2.8605359612613	-1.34371427262507	0.0425541152765593	-1.42711981548223	-1.26030872976791	-0.456244439127872	0.0413949793808439	-0.537378089877795	-0.37511078837795	0.511161249973405	0.0176783586818342	0.476511884263428	0.545810615683381	34611	6.88507122013233	31.2	26.71	4.18414802444879	0.2195587	155.3	0.02685	3.246	3.778	1.413	1.947	29.185	0.053	100000	78	2022-11-19 23:00:00	Sonic	19-Nov-2022 22:30:00	-6.00630534390058	0.21955871558906	1.41315319238948	3.2457724630999	3.7777252638685	2.35119350632836	0.54875636852527	102877.727851684	0.4	0.5	0.02	1.413	5.646	2.13186868500113	1340.48839270408	761603.907255418	599.412115930959	2.51873843188585	1334.86009486777	761857.82354389	598.210541324965	-0.386869746884718	5.62829783631696	-253.916288472596	1.2015746059941	1	-0.140119945932726	2.03850726211738	0.435197040300491	-0.140119945932726	2.03850726211738	0.435197040300491	2.25848128513488	0.353642272907386	192.802673365872
2022-11-19 23:00:00	173	NaN	Plot	1.000	2095.5576171875	3.47247602844834	0.0708479121832269	3.33361499144792	3.61133706544877	-0.853451503912888	0.0269552245945783	-0.90628341277849	-0.800619595047285	-0.150630552168998	0.0266844866282472	-0.202931817948565	-0.0983292863894312	0.408485931062417	0.0137551011204612	0.381526101947154	0.43544576017768	24170	9.96398427803062	33	15.2	3.3129919138688	0.1261298	41.1	0.02494	2.665	2.902	1.352	1.947	17.274	0.053	100000	73	2022-11-19 23:30:00	Sonic	19-Nov-2022 23:00:00	-4.29464867970976	0.126129764278986	1.3519485139875	2.66483287341339	2.90171143881808	1.37399530060745	0.016920816962232	102855.523698276	0.4	0.5	0.02	1.352	5.138	1.81785294160984	1334.10182858592	762801.402373289	598.292660736436	1.66905345413489	1327.63343508085	763632.846941087	597.753621567675	0.148799487474949	6.46839350506343	-831.444567797938	0.539039168760837	1	0.0428511201390323	1.86276116870814	0.155231933739714	0.0428511201390323	1.86276116870814	0.155231933739714	2.25854472034197	0.356995243011061	192.891595203224
2022-11-19 23:30:00	174	NaN	Plot	1.000	2095.5576171875	1.26836134806778	0.0504795667572221	1.16942201772998	1.36730067840558	-0.478852460153577	0.0266480091365999	-0.531082230497905	-0.42662268980925	-0.0508951030852506	0.024525901593791	-0.0989655687311029	-0.00282463743939827	0.292197999266263	0.0197862115754795	0.253417267794951	0.330978730737576	12047	5.54251680916411	15.4	10.25	2.06230828307332	0.145854	47.7	0.004542	3.562	3.425	1.665	1.947	6.79	0.053	100000	67	2022-11-20 00:00:00	Sonic	19-Nov-2022 23:30:00	-5.71890147688398	0.145854007823699	1.66464320434798	3.561980967227	3.42541679835431	2.20986857844934	-0.0338565117511905	102852.694822407	0.4	0.5	0.02	1.665	8.346	1.83827516001964	1355.05681115051	763246.970058998	597.854652851463	1.58009210278996	1344.73101570447	763643.085334775	597.088591173873	0.258183057229682	10.3257954460366	-396.115275776829	0.766061677590642	1	0.20355639000116	8.14105180811993	0.60397746963644	0.20355639000116	8.14105180811993	0.60397746963644	2.25884605766321	0.371649136265677	193.237572896249
2022-11-20 00:00:00	175	NaN	Plot	1.000	2095.5576171875	1.38667291077076	0.0462323057053984	1.29605815988623	1.47728766165529	-0.614708467452584	0.0273093861957373	-0.668234528703023	-0.561182406202145	-0.0332035585545931	0.0165245008486311	-0.0655913770949756	-0.00081574001421069	0.243726980965294	0.0112525975694176	0.221672028048732	0.265781933881856	10842	6.84197565024903	18.6	8.57	1.85379518886981	0.1419151	45	0.00736	3.267	2.748	1.369	1.947	357.932	0.053	100000	61	2022-11-20 00:30:00	Sonic	20-Nov-2022 00:00:00	-5.58740545912864	0.14191511078425	1.36933695396695	3.26703557378881	2.74762183988133	1.97895899185719	-0.170780819011264	102831.218615178	0.4	0.5	0.02	1.369	5.274	2.09796569051723	1363.95830727247	764383.940292378	599.450455705138	1.64690980724014	1360.96105729836	765274.599322526	597.483963856239	0.451055883277091	2.9972499741109	-890.659030147828	1.9664918488985	1	0.32527922033638	2.16146861370857	1.41813677445062	0.32527922033638	2.16146861370857	1.41813677445062	2.25932758894264	0.375539779770352	194.049927188064
2022-11-20 00:30:00	176	NaN	Plot	1.000	2095.5576171875	2.20620046562672	0.0688149173688808	2.07132407347238	2.34107685778107	-0.883948789414672	0.0388195749749665	-0.960034679186534	-0.80786289964281	-0.0742002594705693	0.022344915474799	-0.117996019132376	-0.0304044998087625	0.339523953343538	0.020160506078612	0.300009609246999	0.379038297440077	17862	7.66382264024185	24.2	11.46	2.71131575252914	0.1485579	15.5	0.01685	3.152	2.906	1.385	1.947	9.619	0.053	100000	68	2022-11-20 01:00:00	Sonic	20-Nov-2022 00:30:00	-18.5755551663943	0.148557932543511	1.3845237227301	3.15214133106373	2.90594616499409	1.7639132020088	-0.467749124482627	102804.86044784	0.4	0.5	0.02	1.385	5.406	2.20658993683133	1360.38630267933	765169.120815114	598.323135294974	1.80632731269196	1352.82378734517	765856.205064229	598.502795467443	0.400262624139372	7.56251533415229	-687.084249114967	-0.179660172468971	1	0.18142622593712	3.42784595143488	-0.0814342011381701	0.18142622593712	3.42784595143488	-0.0814342011381701	2.25959616559074	0.381709902482935	194.003279062166
2022-11-20 01:00:00	177	NaN	Plot	1.000	2095.5576171875	2.12759454109396	0.043201833030681	2.04291947940062	2.21226960278731	-1.31232678160501	0.0427925962308433	-1.39619974420111	-1.22845381900891	-0.181667147630096	0.0269130488668335	-0.234416392587753	-0.128917902672439	0.482822034414913	0.0161577058594258	0.451153129544645	0.514490939285181	28166	5.52068806362281	20.1	17.09	3.81850762017145	0.2586216	153.2	0.02474	3.07	2.55	1.289	1.947	24.752	0.053	100000	76	2022-11-20 01:30:00	Sonic	20-Nov-2022 01:00:00	-9.92501249321525	0.258621563649499	1.28878646252938	3.07029860841175	2.54977350179984	2.8226045558979	-0.169399844391026	102783.487763474	0.4	0.5	0.02	1.289	4.668	1.76272311363947	1336.47092027439	762738.920395309	598.876404111146	1.72948089504697	1330.47342843921	762907.148061862	597.934263303225	0.0332422185924959	5.9974918351777	-168.22766655311	0.942140807921078	1	0.015624320306539	2.8189073243692	0.442819714811193	0.015624320306539	2.8189073243692	0.442819714811193	2.25961929525436	0.386783935666799	194.256940417198
2022-11-20 01:30:00	178	NaN	Plot	1.000	2095.5576171875	1.66032981112272	0.0555936034516306	1.55136703172678	1.76929259051866	-0.622708184029517	0.0289668571272272	-0.679482867931665	-0.565933500127368	-0.0447817098962776	0.0197125820074561	-0.083418128319336	-0.0061452914732192	0.239010023149151	0.0116139264174924	0.2162468701319	0.261773176166403	11450	7.63193079613696	17.7434991139562	9.82	2.09945096908435	0.1330634	15.3	0.01013	3.011	2.711	1.344	1.947	7.564	0.053	100000	67	2022-11-20 02:00:00	Sonic	20-Nov-2022 01:30:00	-13.5516215879646	0.133063395953529	1.34381925554874	3.01139188424825	2.71068148098129	1.74924489351995	-0.436578724305969	102747.301688211	0.4	0.5	0.02	1.344	5.075	1.71401605984035	1351.68930971182	764849.746676061	597.975083338451	1.58151578013233	1343.6778091069	765777.98642309	596.380702994868	0.132500279708017	8.01150060492	-928.239747028449	1.59438034358311	1	0.079803590118291	4.82524649696111	0.960279296861499	0.079803590118291	4.82524649696111	0.960279296861499	2.25973743352588	0.395469379361329	194.807019240482
2022-11-20 02:00:00	179	NaN	Plot	1.000	2095.5576171875	4.25558525520177	0.0614293773763495	4.13518443064804	4.37598607975549	-1.09683402822665	0.0375800254245363	-1.17049041611649	-1.0231776403368	-0.228572428945974	0.0310107225960971	-0.289353064043447	-0.167791793848501	0.627199154570905	0.0207189809199714	0.586590206650202	0.667808102491608	53212	8.59054348643163	40.9	34.88	6.83670521334401	0.1965546	25	0.02713	3.013	2.469	1.563	1.947	51.901	0.053	100000	86	2022-11-20 02:30:00	Sonic	20-Nov-2022 02:00:00	-26.7097826928119	0.196554616170351	1.56305838641885	3.01253106553626	2.46855210820738	2.09977573396498	-0.434535735778299	102708.170200715	0.4	0.5	0.02	1.563	7.133	1.90306910232827	1342.51496487297	764887.361185753	599.095600433947	1.62004040252483	1339.81789344405	764859.775901262	597.808913741094	0.283028699803438	2.69707142891821	27.5852844909532	1.2866866928531	1	0.0665075854037893	0.633772152871681	0.302352465217405	0.0665075854037893	0.633772152871681	0.302352465217405	2.25983588888573	0.396610169236498	194.98021644345
2022-11-20 02:30:00	180	NaN	Plot	1.000	2095.5576171875	4.15341462085371	0.0616570792989695	4.03256750333061	4.2742617383768	-1.37901937767287	0.0472689785384088	-1.47166599456708	-1.28637276077866	-0.262053437445212	0.0393483577449733	-0.339175734946369	-0.184931139944056	0.696093597176109	0.0247921213405091	0.647501344099123	0.744685850253094	59705	8.00175864667951	33.1	36.17	8.03021764566737	0.2572058	40.6	0.03308	2.85	2.399	1.401	1.947	56.578	0.053	100000	87	2022-11-20 03:00:00	Sonic	20-Nov-2022 02:30:00	-36.8285259775071	0.257205786227593	1.40145561510903	2.85022190639832	2.39870103840095	2.62017162258083	-0.0673265436027973	102794.511634486	0.4	0.5	0.02	1.401	5.542	2.00200874414134	1337.65664248804	763732.452003997	601.756990379058	2.01432460278927	1329.32193920698	763530.962143869	599.387594541417	-0.0123158586479275	8.33470328106	201.489860128146	2.36939583764081	1	-0.00296523698503186	2.00671111408253	0.57046937373996	-0.00296523698503186	2.00671111408253	0.57046937373996	2.25983149925901	0.400222249241847	195.30699962294
2022-11-20 03:00:00	181	NaN	Plot	1.000	2095.5576171875	4.9565526864367	0.0818100576110449	4.79620597914695	5.11689939372646	-1.19671248847391	0.0379647980343904	-1.27112302594935	-1.12230195099846	-0.249413672056814	0.0381670956873798	-0.32422071044543	-0.174606633668197	0.577004587848226	0.0203864846561301	0.537047328517532	0.61696184717892	47268	10.1552509097064	38.2	30.25	6.37840695711463	0.1745748	18.7	0.03858	2.728	2.437	1.372	1.947	45.82	0.053	100000	84	2022-11-20 03:30:00	Sonic	20-Nov-2022 03:00:00	-25.0363764971533	0.174574759377282	1.37173239947121	2.72769433710553	2.43703601640737	1.71133661945891	-0.331171355860307	102763.989820444	0.4	0.5	0.02	1.372	5.298	1.73309449443527	1333.89087241334	764957.040983428	599.543803789626	1.92913811272181	1328.53629716578	765052.007580106	600.586790378735	-0.196043618286535	5.35457524755634	-94.966596678365	-1.04298658910898	1	-0.0395524128741729	1.08030229603103	-0.210425805008196	-0.0395524128741729	1.08030229603103	-0.210425805008196	2.25977294733566	0.402166793374703	195.186460963421
2022-11-20 03:30:00	182	NaN	Plot	1.000	2095.5576171875	5.2173618590003	0.110578480493208	5.00062939648952	5.43409432151107	-2.32655468220963	0.0622933242715368	-2.44864883205808	-2.20446053236117	-0.287462795764679	0.0526862632610497	-0.390727224124768	-0.184198367404591	0.488271190433668	0.0266111171461682	0.436113727937102	0.540428652930234	38417	14.0212431996252	86.1	31.72	4.79645955225043	0.1299188	11.9	0.02217	4.687	2.752	1.422	1.947	39.857	0.053	100000	83	2022-11-20 04:00:00	Sonic	20-Nov-2022 03:30:00	-16.1999277518747	0.12991876194774	1.42213893821816	4.68737074738042	2.75226072225576	1.45356419108811	-1.04792557514933	102800.095416475	0.4	0.5	0.02	1.422	5.726	1.43027851411783	1339.67516232227	768202.71923183	600.200402081631	1.54914112430195	1335.0952131832	768602.354224124	599.204193781101	-0.118862610184124	4.57994913907783	-399.634992293897	0.996208300529361	0	-0.0227821288605999	0.877828539183478	0.190941001880258	-0.0105630772981456	1.1920865073015	-0.0457712723281658	2.25975731014826	0.404312549087845	195.160241708559
2022-11-20 04:00:00	183	NaN	Plot	1.000	2095.5576171875	2.7589178480759	0.042664582019493	2.67529579176047	2.84253990439133	-1.38546498944316	0.0424711880385332	-1.46870799593315	-1.30222198295317	-0.256145252702498	0.0312196913634746	-0.317335464015339	-0.194955041389657	0.643089155235961	0.0204071765651319	0.603091340017973	0.683086970453949	47291	5.82006301410416	26.3	34.24	6.11007803949452	0.2922317	186.7	0.02488	3.179	2.509	1.456	1.947	49.065	0.053	100000	85	2022-11-20 04:30:00	Sonic	20-Nov-2022 04:00:00	-11.7220368308952	0.292231678349612	1.45598523681754	3.17882155679862	2.50852926303003	3.18517821125435	-0.762285158323029	102765.487351849	0.4	0.5	0.02	1.456	6.038	1.46726479892686	1335.59645812242	762564.515369905	599.150864104288	1.41642826609076	1331.99918592537	762419.191184189	598.822874955465	0.050836532836104	3.59727219705178	145.324185716454	0.327989148822212	1	0.0184262582778817	1.30387071857198	0.118883260351864	0.0184262582778817	1.30387071857198	0.118883260351864	2.2597845876968	0.406659516381275	195.228341858356
2022-11-20 04:30:00	184	NaN	Plot	1.000	2095.5576171875	6.86704980161134	0.104711991429746	6.66181558555273	7.07228401766995	-1.35256177327137	0.070539435989664	-1.49081820072427	-1.21430534581847	-0.254702336475225	0.0409251821001898	-0.334915190329921	-0.174489482620528	0.740269152226818	0.0245021692554865	0.692245201672319	0.788293102781317	74081	12.3581188158907	48	37.47	9.85281060407109	0.1835187	66.9	0.03059	2.929	2.561	1.494	1.947	64.419	0.053	100000	88	2022-11-20 05:00:00	Sonic	20-Nov-2022 04:30:00	-8.10208342088167	0.183518665682254	1.49423003677831	2.92895788229038	2.56144426634694	1.90544707285662	-0.846495173438013	102765.510413352	0.4	0.5	0.02	1.494	6.406	1.63283228404477	1343.6920750413	763053.628035948	598.796761734937	1.18661627285571	1337.82525083371	763144.047167068	597.938196992759	0.446216011189064	5.86682420758507	-90.4191311192699	0.858564742177919	1	0.0649792886436269	0.854344205601717	0.125026724282159	0.0649792886436269	0.854344205601717	0.125026724282159	2.25988078062288	0.408197335951358	195.299961181606
2022-11-20 05:00:00	185	NaN	Plot	1.000	2095.5576171875	15.499355669616	0.361600509837144	14.7906231152112	16.2080882240209	-3.03253978578132	0.108296140010655	-3.24479888900134	-2.82028068256129	-1.0647934596931	0.0849322627035675	-1.23125965058534	-0.898327268800862	0.632205325429074	0.0436015296381969	0.546746863298159	0.71766378755999	58644	34.9804805265671	252.7	34.99	5.1319452898964	0.0682862	14.3	0.0626	4.672	4.546	1.416	1.947	31.716	0.053	100000	79	2022-11-20 05:30:00	Sonic	20-Nov-2022 05:00:00	-1.94613622798578	0.0682861641012599	1.4160276328448	4.67212322669508	4.54628376914912	0.586761017484819	-0.937133444330297	102752.474405753	0.4	0.5	0.02	1.416	5.673	1.69568776492204	1343.91933917612	766520.027274715	599.920718727325	1.18119387599125	1335.45357933826	768133.352576866	598.726056633399	0.514493888930794	8.46575983786352	-1613.32530215115	1.19466209392579	0	0.0331945340114606	0.546200759458619	0.0770781779185653	0.352880029616869	3.1902311133126	0.667354543258902	2.26040317111549	0.413939751955321	195.682243297933
2022-11-20 05:30:00	186	NaN	Plot	1.000	2095.5576171875	7.80648853299187	0.131380090934569	7.54898516971417	8.06399189626957	-2.65090968417788	0.069286463528696	-2.78671030100911	-2.51510906734666	-1.45469777500435	0.0752809204441915	-1.60224745370472	-1.30714809630399	0.475808750802071	0.0177507108574087	0.441017575717338	0.510599925886804	41016	21.7114199336844	123.2	29.56	4.62820636368529	0.1027532	10.8	0.04062	4.279	5.459	1.265	1.947	27.07	0.053	100000	77	2022-11-20 06:00:00	Sonic	20-Nov-2022 05:30:00	-8.83111927940038	0.102753220768948	1.26475950025356	4.27864694830444	5.45881330736267	0.994025764694897	-1.28369661370798	102708.092424189	0.4	0.5	0.02	1.265	4.504	1.57858994001937	1343.99314052252	769725.404425855	598.607074946144	1.03547012932663	1340.72709571768	768837.783186181	599.109173558379	0.543119810692737	3.26604480483979	887.621239674278	-0.502098612234363	0	0.0695728698501763	0.4183756616098	-0.0643181130814947	0.64078077059011	5.52611802102347	1.20968236223565	2.26135175917461	0.423886764393163	196.375188207338
2022-11-20 06:00:00	187	NaN	Plot	1.000	2095.5576171875	16.8363907974317	0.362185779921835	16.1265111208552	17.5462704740083	-8.64386539774424	0.2195844455639	-9.07424821186738	-8.2134825836211	-0.0567691261390475	0.0705186185960991	-0.194984751756453	0.0814464994783577	0.225669624201348	0.0209488357816216	0.184610163577239	0.266729084825458	39088	110.321807204257	1147.6	60.17	1.95535108456378	0.0379634	2.8	0.007217	12.714	4.76	1.519	1.947	357.532	0.053	100000	61	2022-11-20 06:30:00	Sonic	20-Nov-2022 06:00:00	-1.73908296011796	0.0379633884151702	1.51919483932202	12.7138140862922	4.76041984874837	0.531248412618859	-1.57674079591409	102732.588494006	0.4	0.5	0.02	1.519	6.661	1.9053197502049	1384.01313835993	774856.086675707	600.766093965582	1.0563554522231	1377.7256113332	777463.639417793	599.570663023988	0.848964297981798	6.28752702673569	-2607.55274208519	1.19543094159428	0	0.0504243639979718	0.373448626988084	0.0710028031528371	0.928681511563352	7.86200492873435	1.75201018121239	2.26272654480026	0.438038373264885	197.37879590982
