st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3	CH4	CO2	N2O	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3	dCH4	dCO2	dN2O	FLAG	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-22	01:30:00	274	NaN	Plot	1	2095.557617	13.77284216	0.153582528	13.47182229	14.07386202	-1.593663031	0.063904899	-1.718915849	-1.468410214	0.104733705	0.054047597	-0.001198921	0.210666332	0.846153911	0.029978339	0.787396736	0.904911086	102436	23.56858233	93.6	42.23	12.14461411	0.1249927	-104	0.03966	3.06	2.886	1.524	1.947	110.303	0.053	100000	93	Sonic	1.638777821	0.124992675	1.524172376	3.059660836	2.885583121	1.216622553	-2.176675175	101812.7938	0.4	0.5	0.02	1.496	6.426	4.206908266	1410.348244	791795.7157	605.9320817	1.205304775	1406.201647	793612.1712	599.6552787	3.001603491	4.146597594	-1816.455465	6.276802989	1	0.217936389	0.301070581	0.45573767	0.217936389	0.301070581	0.45573767	2.246991743	0.664976705	232.5300137
2022-11-22	02:00:00	275	NaN	Plot	1	2095.557617	11.73090649	0.14265887	11.45129686	12.01051612	-0.774942888	0.049205519	-0.871385101	-0.678500675	-0.019993466	0.060878624	-0.139314819	0.099327888	0.892577669	0.029649676	0.834464668	0.95069067	102048	20.43708255	72.7	42.24	12.58532187	0.1063392	282	0.01402	3.339	3.848	2.033	1.947	110.827	0.053	100000	93	Sonic	-0.37250769	0.106339235	2.032585553	3.339051867	3.847565844	1.311618937	-1.846215642	101756.6874	0.4	0.5	0.02	2.033	14.231	3.972803596	1409.532669	792637.6053	605.3903813	1.148407836	1404.591932	793888.5927	600.0962971	2.82439576	4.940736488	-1250.987365	5.294084139	0	0.240765346	0.421172609	0.451293695	0.194091479	0.244982422	0.42174668	2.247279069	0.665417673	232.7716038
2022-11-22	02:30:00	276	NaN	Plot	1	2095.557617	13.64873797	0.147654516	13.35933694	13.93813901	-1.315227594	0.065297121	-1.443209148	-1.18724604	-0.067152022	0.063693146	-0.191989806	0.057685762	0.861040864	0.028750332	0.804690568	0.917391161	110579	23.90509048	121	41.55	11.97156851	0.1112422	129.2	0.03129	3.908	3.945	1.817	1.947	99.751	0.053	100000	91	Sonic	-0.931414333	0.111242238	1.816695986	3.908271546	3.94533744	1.148765212	-1.624099508	101758.3932	0.4	0.5	0.02	1.817	10.479	3.317917665	1409.045948	790279.1727	603.9298119	1.16322429	1404.442222	790344.6972	600.1913641	2.154693375	4.60372595	-65.52441481	3.73844782	0	0.15786759	0.337300486	0.273904285	0.170246569	0.188894262	0.38775569	2.247531096	0.665757683	232.9937227
2022-11-22	03:00:00	277	NaN	Plot	1	2095.557617	14.53535277	0.147605689	14.24604744	14.82465811	-1.847211324	0.061505391	-1.967761134	-1.726661515	-0.014875842	0.050618704	-0.114087881	0.084336196	0.87770581	0.029525208	0.819836766	0.935574853	112070	24.48425895	97.7	41.81	13.07242187	0.1305066	59.2	0.04648	3.258	2.592	1.468	1.947	101.263	0.053	100000	92	Sonic	-3.282526584	0.130506638	1.467531174	3.257803734	2.592056365	1.218559192	-1.477990097	101724.8806	0.4	0.5	0.02	1.468	6.152	3.305524991	1406.669318	790568.5673	603.80044	1.177525233	1404.738935	791888.6019	598.6583452	2.127999758	1.930383546	-1320.03459	5.142094712	1	0.146401659	0.132806102	0.3537647	0.146401659	0.132806102	0.3537647	2.247747823	0.665996734	233.1963705
2022-11-22	03:30:00	278	NaN	Plot	1	2095.557617	14.72399379	0.161967565	14.40653935	15.04144822	-1.61103307	0.059294488	-1.727249538	-1.494816602	0.069416015	0.05121999	-0.030974535	0.169806564	0.87544702	0.029458574	0.817708577	0.933185464	106948	24.71120451	87.6	41.31	13.9904143	0.118475	33.6	0.03209	3.114	2.713	1.527	1.947	101.285	0.053	100000	92	Sonic	-4.327813207	0.118474971	1.526627801	3.114275293	2.713201507	1.21597668	-1.229009596	101740.8697	0.4	0.5	0.02	1.527	6.745	3.720971254	1427.560034	792523.7298	604.5051133	1.18775904	1424.607779	793966.8245	599.3330768	2.533212214	2.952255732	-1443.094742	5.172036452	1	0.172046542	0.200506451	0.351265868	0.172046542	0.200506451	0.351265868	2.248002514	0.666357645	233.3975868
2022-11-22	04:00:00	279	NaN	Plot	1	2095.557617	18.52731138	0.23475745	18.06718966	18.98743309	-1.772552504	0.089887393	-1.948730691	-1.596374318	0.057286679	0.066134881	-0.072336874	0.186910233	0.79428603	0.031870542	0.731820159	0.8567519	114258	29.86510004	109.5	41.53	15.85583911	0.0900856	11.7	0.02185	4.049	3.379	1.727	1.947	103.366	0.053	100000	92	Sonic	-5.453120631	0.090085629	1.726694009	4.049460844	3.378504883	1.011154502	-1.020594774	101730.507	0.4	0.5	0.02	1.727	9.168	3.971540514	1428.053032	792778.6495	604.5705253	1.196278703	1415.845389	791797.2104	599.700255	2.775261811	12.207643	981.4391149	4.870270291	1	0.149793014	0.658899867	0.262869781	0.149793014	0.658899867	0.262869781	2.248224262	0.667543665	233.5481671
2022-11-22	04:30:00	280	NaN	Plot	1	2095.557617	12.03611156	0.14271909	11.7563839	12.31583923	-1.195307685	0.057923106	-1.30883626	-1.08177911	0.118721943	0.059859317	0.001398418	0.236045469	0.818153168	0.030289767	0.758785596	0.87752074	98958	20.47067847	72.4	41.55	14.85422602	0.1158847	20.8	0.01259	3.541	3.643	1.762	1.947	103.636	0.053	100000	92	Sonic	-6.558755292	0.115884681	1.762055144	3.540967197	3.642714573	1.460515018	-0.804351026	101708.2449	0.4	0.5	0.02	1.762	9.661	4.082141786	1431.776696	788451.9177	604.2482503	1.195865635	1423.962509	788181.377	598.767296	2.886276151	7.814187215	270.5407038	5.480954358	1	0.239801379	0.649228546	0.455375835	0.239801379	0.649228546	0.455375835	2.248579256	0.668712277	233.809021
2022-11-22	05:00:00	281	NaN	Plot	1	2095.557617	13.47697345	0.142080611	13.1984972	13.7554497	-1.715031922	0.060559626	-1.833728044	-1.596335799	-0.125252997	0.051127469	-0.225462208	-0.025043786	0.833559295	0.027925904	0.778824867	0.888293723	107671	22.26347392	87.4	40.59	12.82770679	0.1383711	27.9	0.05201	3.107	2.492	1.448	1.947	77.611	0.053	100000	91	Sonic	-8.325256408	0.138371106	1.448117033	3.106562539	2.491507053	1.253088105	-0.963376159	101693.9938	0.4	0.5	0.02	1.448	5.963	2.944646836	1429.733947	787715.6216	603.1649109	1.183644483	1422.610925	788609.1857	599.8191838	1.761002352	7.123021987	-893.5641142	3.345727023	1	0.130667494	0.528532761	0.248255073	0.130667494	0.528532761	0.248255073	2.248772691	0.669663636	233.9512295
2022-11-22	05:30:00	282	NaN	Plot	1	2095.557617	11.8890464	0.117016711	11.65969509	12.11839772	-1.189938807	0.053517745	-1.294832929	-1.085044685	0.015915183	0.054034985	-0.089992724	0.12182309	0.860735214	0.030921638	0.800129184	0.921341243	125108	18.99678118	80.1	41.36	13.65693471	0.1598878	25.8	0.05245	2.874	2.582	1.653	1.947	91.41	0.053	100000	92	Sonic	-13.86801411	0.159887846	1.653193457	2.873559314	2.582250023	1.444617066	-0.904405916	101622.1534	0.4	0.5	0.02	1.653	8.195	2.992162875	1410.268478	786209.2392	603.1872071	1.179956666	1405.710095	786611.4551	598.6266481	1.812206208	4.558383687	-402.2159196	4.560558985	1	0.15242654	0.383410371	0.383593337	0.15242654	0.383410371	0.383593337	2.248998337	0.670353774	234.1709641
2022-11-22	06:00:00	283	NaN	Plot	1	2095.557617	6.960303109	0.089332575	6.785212359	7.135393858	-1.016677225	0.070131162	-1.154133441	-0.879221009	0.004663196	0.054720631	-0.102588568	0.11191496	0.780318483	0.028829782	0.723812464	0.836824502	92395	11.96755777	40.3	42.18	14.54459487	0.1753179	24.8	0.007381	3.745	3.586	1.888	1.947	112.421	0.053	100000	93	Sonic	-19.04312685	0.175317933	1.888333216	3.744788984	3.585542622	2.44348927	-0.708051057	101613.7932	0.4	0.5	0.02	1.888	11.615	3.375789096	1409.681074	785375.1943	603.4319619	1.127622073	1403.261018	785539.5541	599.1452689	2.248167024	6.420056413	-164.3597549	4.286692986	0	0.322998437	0.922381729	0.615877343	0.200965097	0.620709922	0.398865601	2.249295839	0.671471052	234.3994471
2022-11-22	06:30:00	284	NaN	Plot	1	2095.557617	6.697011928	0.21795425	6.269824277	7.124199579	-1.686995967	0.110008139	-1.902610568	-1.471381366	0.208283594	0.118718855	-0.024403902	0.44097109	0.85338227	0.053711341	0.748108702	0.958655837	95660	11.03269392	39.8	42.11	13.33938664	0.2389537	55.6	0.02543	3.209	2.752	1.547	1.947	119.264	0.053	100000	93	Sonic	-21.51889668	0.238953708	1.54726243	3.208966794	2.751807183	2.591522207	-0.597097254	101650.2391	0.4	0.5	0.02	1.547	6.958	2.87233821	1401.691416	785372.1052	602.0441481	1.201409261	1395.945316	785693.4179	599.2706618	1.670928949	5.746099683	-321.3126367	2.773486222	1	0.249503654	0.858009474	0.414137865	0.249503654	0.858009474	0.414137865	2.249665195	0.673015469	234.6366786
2022-11-22	07:00:00	285	NaN	Plot	1	2095.557617	5.050585122	0.063616083	4.925898381	5.175271863	-1.388967223	0.058175492	-1.502990472	-1.274943973	0.125955567	0.051536933	0.024943811	0.226967323	0.812344981	0.027272998	0.758890241	0.865799721	87768	8.703423799	29.1	42.24	13.93771364	0.2620706	71.1	0.01041	3.47	3.175	1.649	1.947	115.482	0.053	100000	93	Sonic	-22.23587532	0.262070615	1.64914572	3.469659292	3.174794761	3.427149473	-0.316180816	101600.1661	0.4	0.5	0.02	1.649	8.145	2.817384212	1387.561838	780122.0418	601.0832345	1.281308237	1381.386398	780009.7318	599.4033465	1.536075975	6.175439856	112.3099247	1.679888008	1	0.304138221	1.222717706	0.332612552	0.304138221	1.222717706	0.332612552	2.25011543	0.675216361	234.8272097
2022-11-22	07:30:00	286	NaN	Plot	1	2095.557617	5.649056535	0.069733657	5.512379425	5.785733645	-1.497456386	0.062221703	-1.619410159	-1.375502612	0.017315066	0.055577253	-0.091615668	0.126245799	0.857652507	0.027988932	0.802794544	0.912510469	92399	9.756206236	32.9	42.18	13.76154707	0.2596552	89.9	0.01643	3.298	3.036	1.569	1.947	112.318	0.053	100000	93	Sonic	-17.12224773	0.259655227	1.568762297	3.298135716	3.035690288	3.099565927	0.002726275	101641.4074	0.4	0.5	0.02	1.569	7.2	3.018120161	1389.594353	778052.4869	599.5240552	1.460360461	1379.676394	777784.7364	597.3449302	1.5577597	9.917958919	267.750456	2.179124928	1	0.275755729	1.755684132	0.385750242	0.275755729	1.755684132	0.385750242	2.250523648	0.678376592	235.0481798
2022-11-22	08:00:00	287	NaN	Plot	1	2095.557617	5.535442982	0.068183961	5.401803256	5.669082707	-2.043073175	0.069461105	-2.179216088	-1.906930262	0.14133556	0.062475996	0.018883376	0.263787744	0.902664291	0.035372011	0.833335584	0.971992999	97782	9.258596674	37.3	43.07	12.28819092	0.3069509	116.2	0.03565	3.291	2.837	1.44	1.947	120.883	0.053	100000	93	Sonic	-21.88051132	0.306950935	1.439927136	3.290684894	2.836716915	3.069608564	-0.001415422	101611.2334	0.4	0.5	0.02	1.44	5.889	2.652312495	1360.496806	774549.911	600.8054362	1.567137014	1354.142856	774463.7424	596.052974	1.085175481	6.353949411	86.16867229	4.752462221	1	0.196041308	1.147866473	0.858551382	0.196041308	1.147866473	0.858551382	2.25081386	0.680442752	235.5399856
2022-11-22	08:30:00	288	NaN	Plot	1	2095.557617	4.286395559	0.051980228	4.184514951	4.388276168	-1.455107605	0.057074272	-1.566972476	-1.343242734	0.202623654	0.053990935	0.096802085	0.308445223	0.815524317	0.030430478	0.755880955	0.875167679	92600	7.376587473	30.5	41.85	12.06889302	0.3568732	151	0.03003	3.081	3.023	1.511	1.947	122.981	0.053	100000	92	Sonic	-26.47543169	0.356873203	1.510536271	3.080762798	3.023221942	3.721786393	0.105006726	101568.8319	0.4	0.5	0.02	1.511	6.579	2.529442778	1352.229503	772348.2967	600.9906246	1.743796476	1346.379123	772200.595	597.7690068	0.785646302	5.850379444	147.7016995	3.221617837	1	0.183288334	1.364871572	0.751591353	0.183288334	1.364871572	0.751591353	2.251085194	0.682899521	235.9705213
2022-11-22	09:00:00	289	NaN	Plot	1	2095.557617	3.947099958	0.049849887	3.849394791	4.044805124	-1.291779719	0.062981232	-1.415222159	-1.168337278	0.126564533	0.051753305	0.025128691	0.228000374	0.868472012	0.033159864	0.803479086	0.933464938	86366	7.094815089	24.2	41.76	11.95486686	0.3224441	135.1	0.01611	3.353	3.286	1.683	1.947	123.219	0.053	100000	92	Sonic	-21.83956771	0.322444074	1.682720373	3.353224724	3.286150608	3.864739536	0.259561584	101544.9642	0.4	0.5	0.02	1.683	8.578	2.48884048	1351.18411	769919.2208	600.3569276	1.987267487	1345.09941	769828.2878	596.722797	0.501572993	6.084700305	90.93293992	3.634130602	1	0.127073801	1.541562254	0.920709037	0.127073801	1.541562254	0.920709037	2.251273309	0.685674333	236.497933
2022-11-22	09:30:00	290	NaN	Plot	1	2095.557617	3.987657735	0.058529476	3.872940682	4.102374788	-1.492648304	0.072118538	-1.633999751	-1.351296856	0.123619564	0.053106226	0.019532014	0.227707115	0.841335782	0.029661986	0.783198655	0.89947291	88261	6.946768108	28.8	41.45	11.84399958	0.3481254	162.6	0.02206	3.521	2.901	1.618	1.947	126.082	0.053	100000	92	Sonic	-22.86439695	0.348125373	1.618279573	3.521461137	2.901051402	3.899129849	0.494162745	101490.9606	0.4	0.5	0.02	1.618	7.766	2.439017507	1354.151009	768883.0108	598.0968213	2.154093623	1348.779299	768833.1749	597.2686036	0.284923884	5.371709711	49.83586007	0.828217775	1	0.071451439	1.347083945	0.207695301	0.071451439	1.347083945	0.207695301	2.251379083	0.688099084	236.6169076
2022-11-22	10:00:00	291	NaN	Plot	1	2095.557617	4.762793468	0.05370037	4.657541403	4.868045533	-1.793249958	0.061352235	-1.913499585	-1.673000331	0.229180538	0.054047362	0.123248374	0.335112703	0.886998545	0.027639793	0.83282489	0.9411722	96684	8.122061561	37.1	41.53	11.33896114	0.3410779	186.8	0.0404	3.129	3.003	1.462	1.947	125.111	0.053	100000	92	Sonic	-18.72361464	0.341077898	1.461513517	3.129320412	3.002730638	3.304277654	0.668962544	101520.265	0.4	0.5	0.02	1.462	6.094	2.409733022	1347.652459	768710.2444	599.4184139	2.188111897	1341.878654	768603.333	597.2510342	0.221621125	5.773804738	106.911456	2.167379681	1	0.046531752	1.212272751	0.455064805	0.046531752	1.212272751	0.455064805	2.251447967	0.690281175	236.8775833
2022-11-22	10:30:00	292	NaN	Plot	1	2095.557617	4.760622801	0.056293982	4.650287288	4.870958313	-1.377145298	0.055939053	-1.486785154	-1.267505442	0.229115798	0.055039141	0.121239758	0.336991838	0.828851724	0.029145077	0.771727731	0.885975717	91071	8.375548748	32.9	41.6	11.50501288	0.2799831	121.3	0.02177	3.433	3.556	1.694	1.947	124.886	0.053	100000	92	Sonic	-15.96551269	0.279983097	1.694218096	3.4334935	3.556395268	3.144991074	0.819222981	101583.6348	0.4	0.5	0.02	1.694	8.722	2.407536257	1349.610395	768282.7996	598.5919102	2.163476513	1343.796961	768234.5868	597.9164632	0.244059744	5.813433715	48.21276079	0.675447031	1	0.051266348	1.221149828	0.141882073	0.051266348	1.221149828	0.141882073	2.25152386	0.692479245	236.9588579
2022-11-22	11:00:00	293	NaN	Plot	1	2095.557617	5.120518038	0.065604168	4.991934674	5.249101401	-1.662658451	0.076888388	-1.813358746	-1.511958156	0.097213708	0.056163895	-0.012866836	0.207294252	0.836972401	0.030874477	0.776458806	0.897485995	92108	8.848817692	33.8	42.05	12.38200488	0.2875599	121.2	0.0229	3.487	3.199	1.578	1.947	121.298	0.053	100000	93	Sonic	-17.32702223	0.287559903	1.578283366	3.48705371	3.198993693	3.193763216	1.085118219	101538.0986	0.4	0.5	0.02	1.578	7.301	2.460937821	1349.044851	767991.3686	600.0516998	2.197672018	1343.174606	767900.8127	595.6408528	0.263265804	5.87024515	90.5559976	4.410847067	1	0.0514139	1.146416262	0.861406411	0.0514139	1.146416262	0.861406411	2.251599971	0.694542794	237.4522992
2022-11-22	11:30:00	294	NaN	Plot	1	2095.557617	5.300520055	0.067108808	5.168987616	5.432052494	-1.27675756	0.065882526	-1.405886501	-1.14762862	0.012072214	0.056222329	-0.098122858	0.122267287	0.848990818	0.030727078	0.788766123	0.909215512	91407	9.110022208	35.8	42.21	14.06959921	0.2304174	48.7	0.007239	4.327	3.922	1.889	1.947	111.589	0.053	100000	93	Sonic	-22.19630845	0.230417434	1.889424654	4.327052416	3.921914221	3.222629357	1.458610127	101542.6523	0.4	0.5	0.02	1.889	11.632	2.694807037	1356.522778	768650.5642	598.0059924	2.30327591	1350.35526	768436.1521	596.2169301	0.391531127	6.16751734	214.4120835	1.789062228	0	0.073866549	1.163568344	0.337525792	0.069307778	1.153191205	0.770569272	2.251702572	0.696618538	237.893706
2022-11-22	12:00:00	295	NaN	Plot	1	2095.557617	4.944917844	0.061023573	4.825312391	5.064523298	-1.383908628	0.063163296	-1.507707912	-1.260109343	0.08305039	0.054796105	-0.024349301	0.190450082	0.838724784	0.03052132	0.778903371	0.898546196	92915	8.821761825	30.9	42	13.29091222	0.2629881	69.6	0.01173	3.81	3.573	1.769	1.947	109.521	0.053	100000	93	Sonic	-23.15066314	0.26298809	1.768924487	3.810115963	3.572741803	3.360979983	1.815770376	101508.6464	0.4	0.5	0.02	1.769	9.762	2.760121647	1354.960242	770356.8579	600.4596912	2.328916625	1349.224304	769955.7899	597.0984716	0.431205021	5.735937306	401.0680072	3.361219557	1	0.087201655	1.159966148	0.679732134	0.087201655	1.159966148	0.679732134	2.251831662	0.698706477	238.2830784
2022-11-22	12:30:00	296	NaN	Plot	1	2095.557617	5.423450681	0.062515108	5.300921837	5.545979525	-1.254372036	0.054727124	-1.361636526	-1.147107546	-0.020384085	0.050862329	-0.120073625	0.079305455	0.86267924	0.028915595	0.806005029	0.919353452	95889	9.195415533	29.9	41.93	14.21930336	0.2631456	73.2	0.01395	3.254	3.094	1.68	1.947	107.38	0.053	100000	93	Sonic	-22.03233022	0.263145559	1.680238157	3.253779368	3.093578043	3.248848346	1.832658322	101478.2858	0.4	0.5	0.02	1.68	8.539	2.861213925	1359.562907	767583.4699	599.8279772	2.090947789	1354.468244	767232.6156	596.2020746	0.770266136	5.094663077	350.8542734	3.625902556	1	0.142025102	0.939376677	0.668560068	0.142025102	0.939376677	0.668560068	2.25204191	0.700397355	238.6660511
2022-11-22	13:00:00	297	NaN	Plot	1	2095.557617	5.361917758	0.059168452	5.245948318	5.477887197	-1.399076055	0.059785785	-1.516255458	-1.281896651	-0.004550178	0.051057066	-0.1046214	0.095521044	0.843271231	0.027911436	0.788565159	0.897977303	101201	9.32458869	34.7	41.47	13.41336202	0.2739266	82.8	0.01874	3.672	3.091	1.702	1.947	102.912	0.053	100000	92	Sonic	-21.97126057	0.273926608	1.701943766	3.671862865	3.090850154	3.179788618	1.844105461	101494.4826	0.4	0.5	0.02	1.702	8.829	2.834386116	1350.039871	767228.4645	599.4811006	1.813341905	1344.717914	767385.88	595.7961058	1.021044211	5.321957007	-157.4154439	3.684994797	1	0.190425191	0.992547303	0.687253137	0.190425191	0.992547303	0.687253137	2.252323809	0.70218394	239.0597317
2022-11-22	13:30:00	298	NaN	Plot	1	2095.557617	4.963937812	0.058948492	4.848399492	5.079476132	-1.89528137	0.062810133	-2.018388457	-1.772174282	-0.066451216	0.058835217	-0.181767517	0.048865085	0.86680731	0.02937453	0.809233592	0.924381027	95970	8.682143378	32.4	42.11	13.14400649	0.3449562	178.4	0.03059	3.131	2.919	1.387	1.947	110.489	0.053	100000	93	Sonic	-20.36570515	0.344956208	1.387426343	3.13122846	2.919467756	3.581603572	1.781805806	101508.5181	0.4	0.5	0.02	1.387	5.423	2.710957722	1347.887283	765949.7572	598.9237893	1.566832422	1341.503262	765845.449	595.3938384	1.144125299	6.384020637	104.3082365	3.52995084	1	0.230487436	1.286079898	0.71111907	0.230487436	1.286079898	0.71111907	2.252665014	0.704498884	239.4670836
2022-11-22	14:00:00	299	NaN	Plot	1	2095.557617	4.690918317	0.055896546	4.581361774	4.80047486	-1.948015164	0.067797658	-2.08089774	-1.815132588	0.102130612	0.06222623	-0.019832033	0.224093258	0.837297459	0.029096732	0.780268223	0.894326696	94308	8.051839717	31	42.21	13.46343406	0.3500133	368.1	0.02371	3.33	3.085	1.437	1.947	110.952	0.053	100000	93	Sonic	-10.30512645	0.350013302	1.437206061	3.329565139	3.084933286	3.857006549	1.648952226	101461.3353	0.4	0.5	0.02	1.437	5.861	2.738887337	1345.05279	763691.5258	598.7515831	1.398540425	1339.059114	763663.8002	594.5071764	1.340346912	5.99367528	27.72563638	4.244406747	1	0.285732307	1.277718962	0.904813612	0.285732307	1.277718962	0.904813612	2.253088001	0.706798778	239.9853899
2022-11-22	14:30:00	300	NaN	Plot	1	2095.557617	4.376340589	0.055659362	4.267248924	4.485432253	-1.473512705	0.065567977	-1.602025134	-1.345000275	0.035999579	0.05979443	-0.081196768	0.153195926	0.828948346	0.029571385	0.770988796	0.886907897	88051	7.876791859	32.8	42.19	13.1558587	0.3022429	-370.1	0.01186	3.882	3.493	1.667	1.947	110.844	0.053	100000	93	Sonic	6.59777113	0.302242948	1.667119851	3.881802767	3.492742876	3.854188609	1.526047261	101449.8477	0.4	0.5	0.02	1.658	8.257	2.738781167	1342.884098	764395.9402	597.510807	1.285480027	1337.334017	764505.6604	595.6429486	1.453301139	5.550081054	-109.720192	1.867858425	1	0.332081361	1.268201353	0.426808286	0.332081361	1.268201353	0.426808286	2.253579602	0.709081541	240.2298794
2022-11-22	15:00:00	301	NaN	Plot	1	2095.557617	4.299545986	0.052544728	4.196558964	4.402533008	-1.166470837	0.060196725	-1.284455678	-1.048485996	0.061574422	0.058177671	-0.052453099	0.175601942	0.799249594	0.027465036	0.745418461	0.853080727	93387	7.609791513	27.7	41.95	13.09241883	0.310409	-187.9	0.01365	3.531	3.368	1.743	1.947	107.553	0.053	100000	93	Sonic	14.06434801	0.310408959	1.743141367	3.530588731	3.36832835	3.849375231	1.337404234	101430.553	0.4	0.5	0.02	1.725	9.14	2.649833797	1343.393885	766550.7747	598.5046254	1.153177088	1338.292231	766891.8297	595.2836392	1.496656709	5.101654843	-341.054942	3.220986281	1	0.348096454	1.186556641	0.749145675	0.348096454	1.186556641	0.749145675	2.254094911	0.711217343	240.6590141
2022-11-22	15:30:00	302	NaN	Plot	1	2095.557617	4.890227527	0.059574425	4.773462387	5.006992667	-1.631396485	0.084104161	-1.796239606	-1.466553364	0.092227437	0.06532007	-0.035799097	0.220253971	0.833686025	0.029730362	0.77541488	0.891957169	101316	8.356252714	34.1	41.4	12.69568727	0.3563043	-73	0.03549	2.949	2.861	1.499	1.947	101.021	0.053	100000	92	Sonic	54.71596053	0.35630431	1.499243057	2.948966716	2.861174717	3.567125004	1.151028418	101413.9258	0.4	0.5	0.02	1.461	6.085	2.53523111	1341.403431	768105.0992	598.275096	1.058342549	1335.751678	768282.6355	596.9544323	1.476888562	5.65175255	-177.5363397	1.320663727	1	0.302008149	1.155723843	0.270061816	0.302008149	1.155723843	0.270061816	2.254541993	0.713297646	240.8137142
2022-11-22	16:00:00	303	NaN	Plot	1	2095.557617	4.288703412	0.049062781	4.192540964	4.384865859	-1.305460491	0.056901561	-1.416986852	-1.193934131	-0.025136038	0.053884863	-0.130749707	0.080477632	0.825403756	0.02740885	0.771682747	0.879124765	97496	7.745665463	28	41.53	12.59006487	0.3217828	-245.9	0.01754	3.556	3.411	1.748	1.947	102.067	0.053	100000	92	Sonic	11.96222405	0.321782751	1.74790602	3.556465057	3.410635519	3.788416162	1.031394592	101399.9646	0.4	0.5	0.02	1.734	9.265	2.43692688	1346.61076	769824.7158	598.7476646	0.972560969	1340.76296	769966.6268	595.5240144	1.464365911	5.847799815	-141.9109485	3.223650219	1	0.341447232	1.363535608	0.751660796	0.341447232	1.363535608	0.751660796	2.255047459	0.71575201	241.2442896
2022-11-22	16:30:00	304	NaN	Plot	1	2095.557617	4.411534355	0.056898593	4.300013812	4.523054898	-1.573967958	0.067711687	-1.706682032	-1.441253883	0.137837578	0.052095535	0.03573097	0.239944186	0.897163325	0.031739305	0.834954676	0.959371973	93843	7.668299181	28.7	42.36	12.98483682	0.3479774	-205	0.0221	3.37	3.011	1.547	1.947	111.419	0.053	100000	93	Sonic	18.15620934	0.34797741	1.547460657	3.370127344	3.011166296	3.895817672	1.2481126	101413.969	0.4	0.5	0.02	1.533	6.808	2.468429541	1359.520326	770131.7829	597.3848215	0.902098629	1355.85247	770335.6254	594.5043802	1.566330912	3.667856329	-203.8425305	2.880441317	1	0.355053545	0.831424179	0.652934123	0.355053545	0.831424179	0.652934123	2.255573067	0.717248573	241.6183112
2022-11-22	17:00:00	305	NaN	Plot	1	2095.557617	4.961093682	0.062312334	4.838962274	5.08322509	-1.253703152	0.057778397	-1.3669481	-1.140458205	0.03058184	0.051543166	-0.070442131	0.131605811	0.844253314	0.028756152	0.787891609	0.900615019	90656	8.599335951	27.6	42.22	13.44698057	0.267875	-163.9	0.0117	3.442	3.101	1.737	1.947	112.708	0.053	100000	93	Sonic	10.36619502	0.267875035	1.737115759	3.442408014	3.100538464	3.425052444	1.331656876	101405.4852	0.4	0.5	0.02	1.717	9.031	2.455596752	1366.511675	770517.2504	597.2602526	0.923486517	1361.748527	770706.2235	595.0343664	1.532110236	4.763147672	-188.973185	2.2258862	1	0.308825097	0.960100328	0.448668447	0.308825097	0.960100328	0.448668447	2.25603024	0.718976754	241.8753229
2022-11-22	17:30:00	306	NaN	Plot	1	2095.557617	5.691512707	0.06382922	5.56640822	5.816617195	-1.745527542	0.054822372	-1.852978718	-1.638076367	0.07996881	0.045109434	-0.008445126	0.168382746	0.803203969	0.029134359	0.746100982	0.860306955	96093	9.769320346	36.2	42.31	12.54643992	0.3063371	-103	0.03635	2.809	2.492	1.399	1.947	115.166	0.053	100000	93	Sonic	24.69147739	0.306337125	1.399219287	2.808673501	2.492065291	3.048562275	1.765106029	101397.3271	0.4	0.5	0.02	1.374	5.315	2.525971595	1359.450704	770556.4871	596.7139701	0.893944229	1351.039708	770584.9195	594.640572	1.632027365	8.410995674	-28.43242021	2.073398107	1	0.286747557	1.477813739	0.364296491	0.286747557	1.477813739	0.364296491	2.25645473	0.721636819	242.0840037
2022-11-22	18:00:00	307	NaN	Plot	1	2095.557617	4.440877056	0.054456492	4.334143002	4.54761111	-1.261972183	0.054701373	-1.369186201	-1.154758165	0.271069748	0.054919572	0.163428062	0.378711434	0.82118101	0.027485491	0.767309786	0.875052234	86147	8.164519948	35.3	40.7	10.21447963	0.2711665	-36.1	0.02008	3.874	3.516	1.867	1.947	129.058	0.053	100000	92	Sonic	49.03128596	0.271166531	1.867445566	3.87420919	3.516372844	3.101004115	2.32093781	101405.4832	0.4	0.5	0.02	1.776	9.864	2.482805824	1353.714954	770414.6771	596.8563285	0.958047922	1349.054975	770703.0038	594.2805992	1.524757903	4.659979888	-288.3266716	2.575729205	1	0.343346119	1.049337739	0.580004619	0.343346119	1.049337739	0.580004619	2.256963007	0.723525626	242.4162489
