"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","InletValve","OutletValve","solenoid_valves","NH3_Raw","NH3_30s","NH3_2min","NH3_5min","H2O","NH3_dry","NH3_uncorrected","NH3_broadeningCorrected","peak15","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"178",115,7.1152580021,"2022-11-29","05:43:07.446",332.27994729,7974.718735,333.27994729,1669700587.446,0,963,140.00604509,44.999565125,26.625,44.980369568,44.999320984,4,2,50000,47950.775509,2,11.810555317,11.799778841,12.035321035,12.831009672,0.69630476717,11.810555317,11.470837722,11.728317857,43.879014584,2022-11-29 05:43:07,"2","0","DFC",4.6845208389,"2022-11-29 06:00:00","2022-11-29","06:00:00",5,3000,0.38465,278.15,2.05243157321073e-10,2.24212608733842e-05,2.29660081133641e-05,0.00183728064906913,0.382882258732387
"179",116,7.3254816536,"2022-11-29","07:03:04.186",332.33546512,7976.051163,333.33546512,1669705384.186,0,963,140.01517525,45.000822584,26.625,44.981411549,45.000374768,4,2,50000,47941.365493,2,12.479021388,12.584177887,12.822081159,13.613404962,0.65771421373,12.479021388,12.145893197,12.396945091,41.521486686,2022-11-29 07:03:04,"2","0","DFC",5.2586962334,"2022-11-29 07:00:00","2022-11-29","07:00:00",4.8,3000,0.38465,277.95,2.30565318886316e-10,2.51875152895746e-05,2.38043880814794e-05,0.00190435104651835,0.384786609778906
"180",117,7.090181366,"2022-11-29","08:23:01.470",332.39098925,7977.383742,333.39098925,1669710181.471,0,963,139.94549729,45.000267029,26.8125,44.979820251,44.99886322,4,2,50000,47980.996115,2,11.365279476,11.22976655,11.476736425,12.316190135,0.65081065607,11.365279476,11.055299594,11.291313026,41.098877901,2022-11-29 08:23:01,"2","0","DFC",4.139585184,"2022-11-29 08:00:00","2022-11-29","08:00:00",4.8,3000,0.38465,277.95,1.81498366827881e-10,1.98273223032477e-05,2.25074187964112e-05,0.00180059350371289,0.386587203282619
"181",119,7.45990909995,"2022-11-29","09:43:00.736",332.4465363,7978.716871,333.4465363,1669714980.736,0,963,139.99037322,45.000083923,27.581319061,44.982872009,45.002067566,4,2,50000,48004.329819,2,11.656056132,11.589751996,11.814539315,12.515225793,0.69626408808,11.656056132,11.319280789,11.574899199,43.876533767,2022-11-29 09:43:00,"2","0","DFC",4.12984289605,"2022-11-29 10:00:00","2022-11-29","10:00:00",4.3,3000,0.38465,277.45,1.81397533567012e-10,1.98163070329889e-05,1.98218146681183e-05,0.00158574517344947,0.388172948456068
"182",120,7.63475218835,"2022-11-29","11:02:57.806",332.50205795,7980.049391,333.50205795,1669719777.807,0,963,140.066348,45.000816345,28.325276243,44.980125427,44.99962616,4,2,50000,48029.519877,2,12.004126217,12.148851388,12.567159258,13.434045104,0.70775574742,12.004126217,11.655191667,11.919166324,44.576994202,2022-11-29 11:02:57,"2","0","DFC",4.51409919965,"2022-11-29 11:00:00","2022-11-29","11:00:00",4.7,3000,0.38465,277.85,1.97990008159353e-10,2.16289092469955e-05,2.07226081399922e-05,0.00165780865119938,0.389830757107267
"183",0,16.1057696305,"2022-11-24","11:14:16.177",327.50990946,7860.237827,328.50990946,1669288456.177,0,963,140.00438412,45.000694275,27.5625,44.983726501,45.002830505,4,3,50000,47929.282329,3,13.387056735,13.616770488,14.181873505,15.357151583,0.92433864247,13.387056735,12.898950767,13.263314997,57.646365444,2022-11-24 11:14:16,"3","V3","DFC",-2.4889991425,"2022-11-24 11:00:00","2022-11-24","11:00:00",6.1,3000,0.38465,279.25,-1.08621086147668e-10,-1.18660312024792e-05,0,0,0
"184",1.33,10.392440727,"2022-11-24","12:34:15.186",327.56545354,7861.570885,328.56545354,1669293255.186,0,963,140.01565552,44.99974823,29.030732044,44.980644226,45.000236511,4,3,50000,48032.957636,2.3701657459,13.177774636,13.419537752,13.938401064,15.245725763,0.9140847302,13.177774636,12.700160046,13.05731861,57.033162432,2022-11-24 12:34:15,"3","0","DFC",3.027097025,"2022-11-24 13:00:00","2022-11-24","13:00:00",6.8,3000,0.38465,279.95,1.31773610483751e-10,1.43952691794834e-05,1.26461898850211e-06,0.000101169519080169,0.000101169519080169
"185",2.67,9.1345021485,"2022-11-24","13:54:11.806",327.62096999,7862.90328,328.62096999,1669298051.807,0,963,139.99459717,45.000480652,29.0625,44.978752136,44.998527527,4,3,50000,48014.088236,3,13.085487809,13.162717065,13.535871316,14.679668031,0.9072992163,13.085487809,12.613617537,12.966763281,56.627077816,2022-11-24 13:54:11,"3","0","DFC",4.0282149165,"2022-11-24 14:00:00","2022-11-24","14:00:00",6.9,3000,0.38465,280.05,1.75291005524679e-10,1.91492150818863e-05,1.67722421306848e-05,0.00134177937045479,0.00144294888953496
"186",4,8.67891777165,"2022-11-24","15:14:09.779",327.67650208,7864.23605,328.67650208,1669302849.78,0,963,139.96506042,45.000374603,28.6890625,44.980505371,45.000161743,2,3,50000,47999.812988,3,13.192417543,13.455193694,13.727025208,14.705704203,0.90554400728,13.192417543,12.717724962,13.072673266,56.521997165,2022-11-24 15:14:09,"3","0","DFC",4.77627592235,"2022-11-24 15:00:00","2022-11-24","15:00:00",6.9,3000,0.38465,280.05,2.07843480660038e-10,2.27053265089897e-05,2.0927270795438e-05,0.00167418166363504,0.00311713055316999
"187",5.33,8.5861233013,"2022-11-24","16:34:07.171",327.73202745,7865.568659,328.73202745,1669307647.172,0,963,140.01301891,45.001304626,28.75,44.982261658,45.002128601,4,3,50000,48029.960549,3,13.867799672,14.001222604,14.334656106,15.377685876,0.91291451041,13.867799672,13.373710685,13.741198517,56.963146643,2022-11-24 16:34:07,"3","0","DFC",5.4150993027,"2022-11-24 17:00:00","2022-11-24","17:00:00",6.8,3000,0.38465,279.95,2.35726565865468e-10,2.57513424420214e-05,2.42283344755055e-05,0.00193826675804044,0.00505539731121044
"188",6.66,8.2529767221,"2022-11-24","17:54:05.309",327.78756145,7866.901475,328.78756145,1669312445.309,0,963,139.99825764,45.000999451,28.125,44.979393005,44.998832703,2,3,50000,48019.984229,3,14.24746317,14.041363978,14.258916141,15.127316459,0.90396772309,14.24746317,13.74729713,14.118269922,56.427614784,2022-11-24 17:54:05,"3","0","DFC",5.7883872559,"2022-11-24 18:00:00","2022-11-24","18:00:00",6.7,3000,0.38465,279.85,2.52066332992613e-10,2.75363382789105e-05,2.66438403604659e-05,0.00213150722883728,0.00718690454004771
"189",8,8.1221279072,"2022-11-24","19:14:03.184",327.84309242,7868.234218,328.84309242,1669317243.185,0,963,139.99396418,44.999778748,28.358425414,44.980949402,45.000511169,4,3,50000,48022.908602,3,14.77339164,14.962448775,15.129332611,16.009354084,0.89874005113,14.77339164,14.26476196,14.640617252,56.114508025,2022-11-24 19:14:03,"3","0","DFC",6.8403208678,"2022-11-24 19:00:00","2022-11-24","19:00:00",6.6,3000,0.38465,279.75,2.97981261898728e-10,3.25521966023937e-05,3.00442674406521e-05,0.00240354139525217,0.00959044593529988
"190",9.33,8.1596317057,"2022-11-24","20:33:59.742",327.89860813,7869.566595,328.89860813,1669322039.742,0,963,140.0143119,44.999985964,28.125,44.979708129,44.999328065,4,3,50000,48068.124115,3,16.375049405,16.341660401,16.449888626,17.308060777,0.89360914684,16.375049405,15.830467591,16.228720466,55.807059382,2022-11-24 20:33:59,"3","0","DFC",8.1820286953,"2022-11-24 21:00:00","2022-11-24","21:00:00",6.5,3000,0.38465,279.65,3.5655682230696e-10,3.8951133053479e-05,3.57516648279364e-05,0.00286013318623491,0.0124505791215348
"191",10.7,8.1830133984,"2022-11-24","21:53:58.507",327.9541494,7870.899586,328.9541494,1669326838.508,0,963,140.01300867,44.999320984,28.352555249,44.979972839,44.999839783,4,3,50000,48077.937392,1.9226519337,16.435627786,16.668284769,17.000385093,18.00853619,0.9036944159,16.435627786,15.883529684,16.287099935,56.411248798,2022-11-24 21:53:58,"3","0","DFC",8.4852713706,"2022-11-24 22:00:00","2022-11-24","22:00:00",6.6,3000,0.38465,279.75,3.69639366256476e-10,4.03803019213148e-05,3.96657174873969e-05,0.00317325739899175,0.0156238365205265
"192",12,8.28842203665,"2022-11-24","23:13:56.042",328.00967641,7872.232234,329.00967641,1669331636.042,0,963,139.99287351,45.001243591,28.274689227,44.979667664,44.999382019,4,3,50000,48062.13182,3,16.945715212,17.185870654,17.58188452,18.617969564,0.90166319651,16.945715212,16.382367819,16.792921935,56.289604656,2022-11-24 23:13:56,"3","0","DFC",8.89744861735,"2022-11-24 23:00:00","2022-11-24","23:00:00",6.6,3000,0.38465,279.75,3.87594824558245e-10,4.23417997853111e-05,4.13610508533129e-05,0.00330888406826504,0.0189327205887916
"193",13.3,8.24504978175,"2022-11-25","00:33:52.311",328.06518878,7873.564531,329.06518878,1669336432.311,0,963,140.02745166,44.9998703,28.25,44.9792099,44.99886322,4,3,50000,48071.131658,3,17.320465552,17.458961934,17.78131838,18.809777592,0.89418179841,17.320465552,16.752623479,17.165589101,55.841379975,2022-11-25 00:33:52,"3","0","DFC",9.21391215225,"2022-11-25 01:00:00","2022-11-25","01:00:00",6.7,3000,0.38465,279.85,4.01237330202197e-10,4.38321402283357e-05,4.30869700068234e-05,0.00344695760054587,0.0223796781893374
"194",14.7,8.00837574065,"2022-11-25","01:53:51.345",328.12073316,7874.897596,329.12073316,1669341231.345,0,963,140.00986843,44.999534607,27.956319061,44.979393005,44.999320984,4,3,50000,48069.250335,3,16.505189951,16.488636995,16.800872671,17.946232827,0.86827098654,16.505189951,15.972710394,16.361880175,54.286766475,2022-11-25 01:53:51,"3","0","DFC",8.48026125435,"2022-11-25 02:00:00","2022-11-25","02:00:00",6.7,3000,0.38465,279.85,3.69289106395661e-10,4.03420386836249e-05,4.20870894559803e-05,0.00336696715647843,0.0257466453458159
"195",16,7.9484094873,"2022-11-25","03:13:49.415",328.17626639,7876.230393,329.17626639,1669346029.416,0,963,139.98727914,44.999740811,27.3125,44.980507824,45.000076758,4,3,50000,48036.007154,3,15.482912084,15.632506229,16.004089421,16.942953984,0.86891052044,15.482912084,14.974134694,15.348379432,54.325179748,2022-11-25 03:13:49,"3","0","DFC",7.6840967417,"2022-11-25 03:00:00","2022-11-25","03:00:00",6.4,3000,0.38465,279.55,3.34977705387153e-10,3.65937779231475e-05,3.84679083033862e-05,0.0030774326642709,0.0288240780100868
"196",17.3,8.2292753362,"2022-11-25","04:33:47.127",328.23179545,7877.563091,329.23179545,1669350827.127,0,963,139.99154503,44.999900818,27.269337017,44.982872009,45.002159119,4,3,50000,48056.791609,3,18.425408745,18.530235071,18.826415871,19.562882865,0.9006506583,18.425408745,17.82655659,18.25946018,56.22895855,2022-11-25 04:33:47,"3","0","DFC",10.3009597348,"2022-11-25 05:00:00","2022-11-25","05:00:00",6.8,3000,0.38465,279.95,4.48414650898856e-10,4.89859052963344e-05,4.2789841609741e-05,0.00342318732877928,0.0322472653388661
"197",18.7,8.03481818245,"2022-11-25","05:53:44.700",328.28732292,7878.89575,329.28732292,1669355624.7,0,963,140.00312805,44.999504089,27.25,44.979667664,44.998954773,2,3,50000,48041.917969,3,17.718984181,17.696133752,17.995489393,19.103087903,0.8804671203,17.718984181,17.151096584,17.563229312,55.018953285,2022-11-25 05:53:44,"3","0","DFC",9.66131556955,"2022-11-25 06:00:00","2022-11-25","06:00:00",7.1,3000,0.38465,280.25,4.20119870066837e-10,4.58949147333823e-05,4.74404100148584e-05,0.00379523280118867,0.0360424981400547
"198",20,7.8913889849,"2022-11-25","07:13:41.996",328.34284719,7880.228332,329.34284719,1669360421.997,0,963,140.01634191,45.001487732,27.269337017,44.980949402,45.000419617,4,3,50000,48065.84197,3,16.602325618,16.68634935,17.078950439,18.038236962,0.86607152013,16.602325618,16.068889643,16.458537604,54.154640353,2022-11-25 07:13:41,"3","0","DFC",8.7949603651,"2022-11-25 07:00:00","2022-11-25","07:00:00",6.8,3000,0.38465,279.95,3.82856470010478e-10,4.18241704289283e-05,4.38595425811553e-05,0.00350876340649243,0.0395512615465471
"199",21.3,8.2304365724,"2022-11-25","08:33:39.726",328.39837646,7881.561035,329.39837646,1669365219.726,0,963,140.00067847,44.999232635,27.9375,44.981681824,45.00116401,4,3,50000,48085.074953,3,18.455668606,18.419483806,18.743822049,19.800612304,0.87582792587,18.455668606,17.872317382,18.294028706,54.740533715,2022-11-25 08:33:39,"3","0","DFC",10.1890472336,"2022-11-25 09:00:00","2022-11-25","09:00:00",7.2,3000,0.38465,280.35,4.42910107262378e-10,4.83845755834547e-05,4.51043730061915e-05,0.00360834984049532,0.0431596113870425
"200",22.7,8.38995480125,"2022-11-25","09:53:37.569",328.45390705,7882.893769,329.45390705,1669370017.569,0,963,140.01490982,45.001365662,27.8125,44.981040955,45.000541687,4,3,50000,48100.616616,3,18.305313586,18.534987774,18.926798335,20.078113121,0.87689934206,18.305313586,17.724836074,18.144794411,54.804844327,2022-11-25 09:53:37,"3","0","DFC",10.14503297275,"2022-11-25 10:00:00","2022-11-25","10:00:00",7.4,3000,0.38465,280.55,4.40682460722656e-10,4.81412220663255e-05,4.82628988248901e-05,0.00386103190599121,0.0470206432930337
"201",24,8.2134257991,"2022-11-25","11:13:37.364",328.50946023,7884.227046,329.50946023,1669374817.364,0,963,140.00324076,45.000297546,28,44.981529236,45.001304626,4,3,50000,48084.497043,3,17.167438726,17.02810747,17.397604045,18.513210817,0.87715364379,17.167438726,16.613858769,17.016853912,54.820107638,2022-11-25 11:13:37,"3","0","DFC",8.8146816709,"2022-11-25 11:00:00","2022-11-25","11:00:00",7.4,3000,0.38465,280.55,3.82894330620016e-10,4.18283064138467e-05,4.49847642400861e-05,0.00359878113920689,0.0506194244322406
"202",25.3,7.8151661114,"2022-11-25","12:33:33.865",328.5649753,7885.559407,329.5649753,1669379613.866,0,963,140.04631886,44.999864905,27.51070442,44.980293695,44.999829329,4,3,50000,48096.960441,3,14.264776794,14.55081077,14.839644652,15.823810067,0.90853908,14.264776794,13.763233387,14.135175722,56.701296233,2022-11-25 12:33:33,"3","0","DFC",6.7356446586,"2022-11-25 13:00:00","2022-11-25","13:00:00",7,3000,0.38465,280.15,2.93002358979382e-10,3.20082891578045e-05,3.69182977858256e-05,0.00295346382286605,0.0535728882551066
"203",26.7,7.5156259056,"2022-11-25","13:53:31.411",328.62050244,7886.892059,329.62050244,1669384411.411,0,963,140.05336635,45.00075531,27.375,44.981376648,45.000450134,4,3,50000,48111.481893,3,14.123345692,14.230152506,14.553827593,15.538019693,0.90079430305,14.123345692,13.629448619,13.996123399,56.237562494,2022-11-25 13:53:31,"3","0","DFC",6.7145266004,"2022-11-25 14:00:00","2022-11-25","14:00:00",6.7,3000,0.38465,279.85,2.92396832333401e-10,3.1942139956669e-05,3.19752145572368e-05,0.00255801716457894,0.0561309054196856
"204",28,7.3208938402,"2022-11-25","15:13:30.341",328.67604561,7888.225095,329.67604561,1669389210.341,0,963,140.0041364,45.000763403,27.331664365,44.981040955,45.000330003,4,3,50000,48098.539753,3,13.755533346,13.680769409,13.911606835,14.909776751,0.89746938943,13.755533346,13.272372623,13.632081645,56.038381488,2022-11-25 15:13:30,"3","0","DFC",6.3598755688,"2022-11-25 15:00:00","2022-11-25","15:00:00",6.5,3000,0.38465,279.65,2.77150949663817e-10,3.0276642714074e-05,3.11093913353715e-05,0.00248875130682972,0.0586196567265153
"205",29.3,7.21585647905,"2022-11-25","16:33:28.664",328.73158176,7889.557962,329.73158176,1669394008.664,0,963,139.99700022,45.000144958,27.4375,44.980766296,44.999931335,2,3,50000,48113.331421,2.625,13.487454029,13.884231243,14.073442199,15.056753097,0.8989251306,13.487454029,13.009448234,13.366054089,56.125595611,2022-11-25 16:33:28,"3","0","DFC",6.66837476395,"2022-11-25 17:00:00","2022-11-25","17:00:00",6.4,3000,0.38465,279.55,2.90698692660574e-10,3.17566310554181e-05,3.10166368847461e-05,0.00248133095077969,0.061100987677295
"206",30.7,7.2484246114,"2022-11-25","17:53:26.933",328.78711728,7890.890815,329.78711728,1669398806.933,0,963,139.96623421,44.999992371,27.625,44.982078552,45.001335144,2,3,50000,48137.351074,3,14.309492506,14.488741712,14.794303372,15.770684039,0.90246114837,14.309492506,13.809243347,14.180116969,56.337394345,2022-11-25 17:53:26,"3","0","DFC",7.2403171006,"2022-11-25 18:00:00","2022-11-25","18:00:00",6.4,3000,0.38465,279.55,3.15631737881761e-10,3.44803774573389e-05,3.31185042563785e-05,0.00264948034051028,0.0637504680178052
"207",32,7.10215849095,"2022-11-25","19:13:23.296",328.84263074,7892.223138,329.84263074,1669403603.296,0,963,139.9813882,45.001243591,27.8125,44.981895447,45.001152039,4,3,50000,48157.506539,3,14.621598831,14.718294181,14.976911031,16.043483833,0.90279298845,14.621598831,14.114433979,14.489596062,56.357267424,2022-11-25 19:13:23,"3","0","DFC",7.61613569005,"2022-11-25 19:00:00","2022-11-25","19:00:00",6.5,3000,0.38465,279.65,3.31896310931147e-10,3.62571589105886e-05,3.53687681839637e-05,0.0028295014547171,0.0665799694725223
"208",33.3,6.960555374,"2022-11-25","20:33:20.997",328.8981597,7893.555833,329.8981597,1669408400.998,0,963,139.96961259,44.999259949,28.700276243,44.980033875,44.99974823,4,3,50000,48170.674983,3,14.05306342,14.027445083,14.314694352,15.288109938,0.91402377629,14.05306342,13.553796368,13.924615079,57.029515655,2022-11-25 20:33:20,"3","0","DFC",7.066889709,"2022-11-25 21:00:00","2022-11-25","21:00:00",6.5,3000,0.38465,279.65,3.07961244340565e-10,3.36424341175484e-05,3.49497965140685e-05,0.00279598372112548,0.0693759531936478
"209",34.7,7.0095949763,"2022-11-25","21:53:19.469",328.95369756,7894.888741,329.95369756,1669413199.469,0,963,140.02423956,45.001007207,28.625,44.981635289,45.001304626,4,3,50000,48216.754791,3,14.335028969,14.348549808,14.662410388,15.762426074,0.91456036567,14.335028969,13.828485348,14.203926475,57.061618308,2022-11-25 21:53:19,"3","0","DFC",7.3389548317,"2022-11-25 22:00:00","2022-11-25","22:00:00",6.5,3000,0.38465,279.65,3.19817310754288e-10,3.49376196012642e-05,3.42900268594063e-05,0.0027432021487525,0.0721191553424003
"210",36,7.16993959705,"2022-11-25","23:13:17.789",329.00923368,7896.221608,330.00923368,1669417997.79,0,963,140.01036644,44.998985291,29.5625,44.981773376,45.001823425,2,3,50000,48228.152295,3,14.649013627,14.694704327,14.94765607,15.965480077,0.93160496798,14.649013627,14.124426256,14.512312791,58.08057748,2022-11-25 23:13:17,"3","0","DFC",7.52476472995,"2022-11-25 23:00:00","2022-11-25","23:00:00",6.6,3000,0.38465,279.75,3.27797326040159e-10,3.58093758480179e-05,3.53734977246411e-05,0.00282987981797128,0.0749490351603716
"211",37.3,7.08207653955,"2022-11-26","00:33:15.125",329.06475839,7897.554201,330.06475839,1669422795.125,0,963,140.03753582,44.999429229,29.956146409,44.979667664,44.999515386,4,3,50000,48244.623241,3,14.499467401,14.454458372,14.719091195,15.785287852,0.92213899998,14.499467401,13.984699517,14.365762158,57.514868381,2022-11-26 00:33:15,"3","0","DFC",7.37238183245,"2022-11-26 01:00:00","2022-11-26","01:00:00",6.6,3000,0.38465,279.75,3.21159150877561e-10,3.50842054745618e-05,3.54467906612899e-05,0.00283574325290319,0.0777847784132748
"212",38.6,6.9078582536,"2022-11-26","01:53:12.319",329.12028147,7898.886755,330.12028147,1669427592.319,0,963,140.01522081,45.000602722,30.356180939,44.980125427,45.000358582,4,3,50000,48248.133428,3,14.197271265,14.347655127,14.694878514,15.668080482,0.91438322679,14.197271265,13.694237859,14.067453798,57.051020745,2022-11-26 01:53:12,"3","0","DFC",7.4397968734,"2022-11-26 02:00:00","2022-11-26","02:00:00",6.4,3000,0.38465,279.55,3.24327786202063e-10,3.54303548914319e-05,3.52572801829969e-05,0.00282058241463975,0.0806053608279145
"213",40,6.6693883043,"2022-11-26","03:13:09.933",329.17580941,7900.219426,330.17580941,1669432389.933,0,963,139.97012928,44.999847876,29.875,44.977867126,44.997794262,4,3,50000,48245.928393,3,13.335711713,13.366716723,13.657003356,14.678327652,0.87472433176,13.335711713,12.874520892,13.219060998,54.674285403,2022-11-26 03:13:09,"3","0","DFC",6.6973284187,"2022-11-26 03:00:00","2022-11-26","03:00:00",5.9,3000,0.38465,279.05,2.92484021351092e-10,3.19516646966724e-05,3.36910097940522e-05,0.00269528078352417,0.0833006416114387
