dummy	st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
421	2022-12-03	04:30:00	424	CRDS_e	Plot_east	0.5	47.37695313	2.514220888	0.065312147	2.386209882	2.642231894	-0.703961608	0.026662828	-0.756220423	-0.651702793	-0.344446434	0.019354472	-0.382380962	-0.306511907	0.257165082	0.011799315	0.234038569	0.280291595	14856	6.632101508	31	9.44	1.366153613	0.1076182	21.2	0.02609	2.889	2.391	1.385	1.947	55.72	0.053	100000	87	03-12-2022 05:00	Sonic	-5.387777461	0.107618187	1.384812566	2.888861668	2.390808099	1.160172687	1.580761006	104983.4556	0.4	0.5	0.02	1.385	5.406	1.738377752	1352.993375	776976.3794	599.8442062	1.78585583	1347.48699	776609.0108	596.4164714	0.890276111	1346.700179	776094.8737	606.308773	-0.247498359	6.293196058	881.5056822	-6.464566893	1.446379719	0.786810249	514.1370842	-9.892301648	-0.098439385	2.503040241	-2.571200853	-0.098439385	2.503040241	-2.571200853	NaN	NaN	NaN
422	2022-12-03	05:00:00	425	CRDS_e	Plot_east	0.5	47.37695313	2.136858801	0.047422999	2.043910305	2.229807296	-0.759967796	0.025519322	-0.809985353	-0.709950239	-0.434501866	0.01947379	-0.472670255	-0.396333476	0.319287322	0.013045074	0.293719136	0.344855507	19759	4.803335189	26.2	9.69	1.646892281	0.1557388	42.2	0.02923	3.035	2.574	1.471	1.947	56.677	0.053	100000	88	03-12-2022 05:30	Sonic	-8.198292908	0.155738819	1.470583182	3.034562923	2.574323224	1.634719126	1.640038429	104988.9813	0.4	0.5	0.02	1.471	6.181	1.687571754	1351.322494	772716.1736	598.7047889	1.701318453	1344.560715	772533.3585	596.5173363	0.84601249	1345.81149	772311.1985	606.599008	-0.254040736	5.511004364	404.9751278	-7.894219093	1.406105962	-1.250774778	222.1599784	-10.08167176	-0.11888513	2.579021301	-3.69431012	-0.11888513	2.579021301	-3.69431012	NaN	NaN	NaN
423	2022-12-03	05:30:00	426	CRDS_e	Plot_east	0.5	47.37695313	1.27235184	0.039149977	1.195618367	1.349085313	-0.489344574	0.021518537	-0.531520642	-0.447168507	-0.283182698	0.016065719	-0.314671309	-0.251694087	0.214952232	0.00956046	0.196213847	0.233690617	10758	3.874298197	17.5	7.54	0.860246644	0.1529736	41.3	0.03296	2.626	2.56	1.356	1.947	41.724	0.053	100000	85	03-12-2022 06:00	Sonic	-7.938886301	0.152973608	1.355781109	2.626163111	2.560211883	1.559830449	1.532410274	104947.1606	0.4	0.5	0.02	1.356	5.169	1.564720464	1345.845506	771972.1282	597.9447055	1.435760873	1339.60666	771718.5974	596.2655817	0.752350472	1340.349312	771628.1597	604.7834568	-0.283230009	5.496193949	343.9685257	-6.838751299	1.2342104	-0.74265264	90.43773238	-8.517875109	-0.222603528	4.319712344	-5.374890093	-0.222603528	4.319712344	-5.374890093	NaN	NaN	NaN
424	2022-12-03	06:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.475425421	1378.077844	777351.8834	598.48686	1.172235434	1372.774844	777079.0718	594.7395123	0.667920982	1371.516582	777203.3035	605.0078033	-0.288095561	6.561261212	148.5799368	-6.520943234	1.055114452	1.258261408	-124.2316191	-10.26829094	NaN	NaN	NaN	-0.183248728	3.941079473	-4.768389379	NaN	NaN	NaN
425	2022-12-03	06:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.524425294	1367.082338	777190.195	597.9267236	1.135697357	1361.223181	777052.9187	594.9427495	0.592411469	1360.831584	777072.1737	605.3161291	-0.163586175	6.250754273	118.0212322	-7.389405496	1.094085888	0.391596789	-19.25506745	-10.37337956	NaN	NaN	NaN	-0.143893928	3.562446601	-4.161888665	NaN	NaN	NaN
426	2022-12-03	07:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.678223278	1365.369391	775683.7579	599.0455399	1.338227339	1359.630243	775583.8859	597.0965377	0.637572095	1359.377194	775641.3211	606.1904779	-0.054948817	5.992196698	42.43685725	-7.144937981	1.251455244	0.253048869	-57.43516541	-9.093940204	NaN	NaN	NaN	-0.104539128	3.18381373	-3.55538795	NaN	NaN	NaN
427	2022-12-03	07:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.865480382	1352.360063	771054.6555	598.9411091	1.730199564	1346.013952	770788.5521	596.6387893	0.790689391	1348.304533	770773.7775	605.8919299	-0.020809009	4.055530178	280.8780405	-6.950820813	1.490310173	-2.290581224	14.77460706	-9.25314064	NaN	NaN	NaN	-0.065184328	2.805180859	-2.948887236	NaN	NaN	NaN
428	2022-12-03	08:00:00	431	CRDS_e	Plot_east	0.5	47.37695313	2.690372134	0.052333077	2.587799947	2.792944321	-0.857950853	0.032379523	-0.921414321	-0.794487385	-0.560283171	0.022765905	-0.604904065	-0.515662276	0.366086088	0.014794636	0.337088783	0.395083393	27083	5.10629177	24.7	10.02	2.360737889	0.163382	38.1	0.02836	3.433	2.894	1.549	1.947	62.904	0.053	100000	88	03-12-2022 08:30	Sonic	-10.47878376	0.16338199	1.548521551	3.433366658	2.894356353	1.727372646	1.62767681	104924.9738	0.4	0.5	0.02	1.549	6.98	2.04700254	1342.177599	764123.3727	599.8239216	2.176183107	1336.30884	763871.735	596.1245476	1.020893583	1335.649282	763609.0788	606.1258131	-0.069491042	6.528317087	514.2939155	-6.301891424	1.706089524	0.659557464	262.6561652	-10.00126549	-0.025829528	2.426547987	-2.342386521	-0.025829528	2.426547987	-2.342386521	NaN	NaN	NaN
429	2022-12-03	08:30:00	432	CRDS_e	Plot_east	0.5	47.37695313	2.14035915	0.044530251	2.053080406	2.227637894	-0.615384587	0.026725973	-0.667767164	-0.563002009	-0.581797565	0.02416849	-0.629167509	-0.534427622	0.344322112	0.015567034	0.313810917	0.374833306	23880	4.396595477	18.1	9.98	2.374179778	0.1702849	36.2	0.02003	3.078	2.972	1.628	1.947	64.55	0.053	100000	88	03-12-2022 09:00	Sonic	-12.5182117	0.170284892	1.628179536	3.078113459	2.972074179	1.948356672	1.796049383	104900.0699	0.4	0.5	0.02	1.628	7.887	1.937550136	1341.001361	762741.3259	600.2246653	2.157118737	1334.687619	762484.9215	597.2431419	1.124355602	1333.098363	762174.5118	606.8577279	-0.282405466	7.902997676	566.814047	-6.633062661	1.583563135	1.589256017	310.4096899	-9.614586044	-0.131943027	3.692369889	-3.099041888	-0.131943027	3.692369889	-3.099041888	NaN	NaN	NaN
430	2022-12-03	09:00:00	433	CRDS_e	Plot_east	0.5	47.37695313	1.958576989	0.056030844	1.848757224	2.068396755	-0.640813422	0.028455761	-0.696586364	-0.585040481	-0.481361983	0.02373234	-0.527877077	-0.434846889	0.285414247	0.012129196	0.261641173	0.309187322	18812	4.721970019	23.8	9.53	1.672257129	0.1470834	31.4	0.02167	3.292	2.943	1.64	1.947	57.454	0.053	100000	88	03-12-2022 09:30	Sonic	-9.280414536	0.147083415	1.639523459	3.291772465	2.943363778	1.653964641	1.743601496	104905.5591	0.4	0.5	0.02	1.64	8.033	1.817847147	1337.743779	762769.3186	600.3510143	1.954051824	1331.282682	762561.557	596.3244162	1.120695437	1330.94814	762260.8558	606.50198	-0.398448289	6.795639737	508.4627857	-6.150965686	1.384156388	0.33454185	300.7011327	-10.17756378	-0.203437645	3.469682211	-3.140527904	-0.203437645	3.469682211	-3.140527904	NaN	NaN	NaN
431	2022-12-03	09:30:00	434	CRDS_e	Plot_east	0.5	47.37695313	1.233438704	0.037473635	1.159990841	1.306886567	-0.486327159	0.021118105	-0.527718385	-0.444935933	-0.257844157	0.013166707	-0.283650741	-0.232037573	0.204597868	0.009971701	0.185053457	0.224142278	10669	4.387618333	21.8	9.33	0.957464587	0.134917	28.5	0.01687	3.221	2.643	1.543	1.947	53.928	0.053	100000	87	03-12-2022 10:00	Sonic	-7.90058527	0.134917019	1.542867776	3.220631975	2.643286219	1.601580711	1.733584041	104905.5422	0.4	0.5	0.02	1.543	6.915	1.764360009	1336.048759	763450.4745	599.8734007	1.792048508	1329.621543	763283.6504	596.6919129	1.101094275	1328.774563	763011.3944	605.2936155	-0.432334266	7.274196244	439.0800608	-5.420214785	1.241754233	0.84698095	272.2559951	-8.601702528	-0.35051135	5.897493098	-4.394393306	-0.35051135	5.897493098	-4.394393306	NaN	NaN	NaN
432	2022-12-03	10:00:00	435	CRDS_e	Plot_east	0.5	47.37695313	2.606515018	0.054255191	2.500175511	2.712854525	-1.509176716	0.044590787	-1.596574111	-1.421779321	-0.546276399	0.029182686	-0.603474105	-0.489078693	0.383386975	0.016269395	0.351499161	0.415274789	26877	5.111701455	28.4	10.24	1.925999575	0.2018611	99.3	0.03754	3.61	2.486	1.278	1.947	58.834	0.053	100000	88	03-12-2022 10:30	Sonic	-7.591193123	0.20186111	1.278294155	3.610223072	2.485730128	1.992549663	1.742734777	104895.4531	0.4	0.5	0.02	1.278	4.592	1.699221011	1344.988191	764777.2302	600.3058683	1.643386122	1338.843751	764588.9372	597.3593349	1.010438422	1337.955458	764368.7911	607.2551211	-0.406817411	7.032732319	408.4391446	-6.949252852	1.1837477	0.888293197	220.1461265	-9.895786182	-0.156077141	2.698136121	-2.666108887	-0.156077141	2.698136121	-2.666108887	NaN	NaN	NaN
433	2022-12-03	10:30:00	436	CRDS_e	Plot_east	0.5	47.37695313	1.189860137	0.030541009	1.130000135	1.24972014	-0.455090936	0.01870093	-0.491744528	-0.418437343	-0.409957442	0.018152289	-0.445535705	-0.37437918	0.23773541	0.010130303	0.217880142	0.257590679	14279	3.516100567	15.7	9.32	1.363878407	0.1802176	101.6	0.01719	3.122	3.026	1.638	1.947	55.164	0.053	100000	87	03-12-2022 11:00	Sonic	-5.277840832	0.180217624	1.638053739	3.121555127	3.026478583	2.130871248	1.59048042	104899.0035	0.4	0.5	0.02	1.638	8.009	1.521545829	1340.36745	766698.8791	598.0391607	1.344627898	1334.132566	766594.5684	595.769671	0.849562771	1334.051795	766341.3582	604.9803245	-0.423616942	6.31565485	357.5209463	-6.941163761	1.045865127	0.080771162	253.2101769	-9.210653538	-0.356022468	5.307896829	-5.833596356	-0.356022468	5.307896829	-5.833596356	NaN	NaN	NaN
434	2022-12-03	11:00:00	437	CRDS_e	Plot_east	0.5	47.37695313	4.303116208	0.071272529	4.163422927	4.442809489	-1.180557674	0.039826183	-1.258616503	-1.102498845	-0.692219382	0.026623005	-0.744400145	-0.640038619	0.451548593	0.015676011	0.420823803	0.482273383	37380	6.756372392	38.9	10.53	2.745362644	0.1528838	93.6	0.04703	3.227	2.676	1.397	1.947	65.991	0.053	100000	88	03-12-2022 11:30	Sonic	-3.496998722	0.152883786	1.397190078	3.226767556	2.675786348	1.422976214	1.544325505	104883.3124	0.4	0.5	0.02	1.397	5.508	1.476603199	1352.294259	769128.8346	598.0844889	1.148095198	1346.467118	769001.0921	595.7675562	0.782857792	1345.505433	768760.4764	604.4860461	-0.401854594	6.788826239	368.3581518	-6.40155725	0.916037405	0.961685568	240.6157123	-8.718489895	-0.093386879	1.577653475	-1.48765614	-0.093386879	1.577653475	-1.48765614	NaN	NaN	NaN
435	2022-12-03	11:30:00	438	CRDS_e	Plot_east	0.5	47.37695313	3.753774975	0.058567432	3.638983529	3.868566422	-1.17734453	0.051523184	-1.278329338	-1.076359722	-0.525999066	0.033982727	-0.592604793	-0.459393339	0.550053184	0.01905546	0.512704717	0.587401651	48847	4.881141114	34.2	11.89	3.867795178	0.2173364	210.9	0.04258	3.721	3.025	1.511	1.947	81.574	0.053	100000	87	03-12-2022 12:00	Sonic	-4.459212864	0.217336363	1.511296812	3.720733457	3.025086208	2.076904865	1.652401356	104833.3869	0.4	0.5	0.02	1.511	6.579	1.494252838	1347.135077	767802.3107	597.6589743	1.211216724	1341.243587	767806.4216	596.3177458	0.760754996	1340.755668	767444.0723	603.4851259	-0.362102159	6.379408764	358.2384478	-5.826151656	1.001261728	0.487919437	362.3493394	-7.1673801	-0.09646347	1.699464887	-1.552078026	-0.09646347	1.699464887	-1.552078026	NaN	NaN	NaN
436	2022-12-03	12:00:00	439	CRDS_e	Plot_east	0.5	47.37695313	5.1572629	0.078379712	5.003639628	5.310886172	-0.853029329	0.045718211	-0.94263646	-0.763422198	-0.43388845	0.032074894	-0.496754847	-0.371022052	0.582187093	0.019440922	0.544083124	0.620291062	48411	6.660802297	39.3	11.7	4.679420373	0.1317412	87.9	0.01976	4.122	3.391	1.781	1.947	85.042	0.053	100000	86	03-12-2022 12:30	Sonic	-2.381956571	0.131741243	1.781074469	4.121601972	3.391169617	1.511762009	1.469683184	104847.2322	0.4	0.5	0.02	1.781	9.937	1.411293812	1346.705565	766368.2433	597.4917162	1.152638793	1340.551503	766259.4968	595.6217778	0.681659648	1340.371183	765860.0769	605.0287652	-0.365965836	6.334381936	508.1664182	-7.537048982	1.021779145	0.180319858	399.4199777	-9.406987411	-0.070961253	1.228244916	-1.461443624	-0.070961253	1.228244916	-1.461443624	NaN	NaN	NaN
437	2022-12-03	12:30:00	440	CRDS_e	Plot_east	0.5	47.37695313	3.521957744	0.057643417	3.408977356	3.634938132	-0.808222473	0.038887758	-0.884442001	-0.732002946	-0.595360707	0.033367477	-0.660760551	-0.529960863	0.506000687	0.018227654	0.470274709	0.541726664	43203	4.856725227	22.1	10.92	4.103181834	0.1977115	179.4	0.03014	3.23	3.243	1.558	1.947	80.945	0.053	100000	87	03-12-2022 13:00	Sonic	-3.941154091	0.197711535	1.557547412	3.229633083	3.242972744	2.060217008	1.295104771	104747.3144	0.4	0.5	0.02	1.558	7.078	1.345351309	1347.529186	766018.359	597.488213	1.123382357	1341.549025	765930.3726	595.0493097	0.631394608	1341.142917	765623.1391	603.5675738	-0.381643299	6.386269028	395.2199052	-6.07936076	1.042787749	0.406108691	307.2335119	-8.518264116	-0.108361124	1.813272473	-1.72613109	-0.108361124	1.813272473	-1.72613109	NaN	NaN	NaN
438	2022-12-03	13:00:00	441	CRDS_e	Plot_east	0.5	47.37695313	2.080160821	0.037470835	2.006718444	2.153603197	-0.962168759	0.032934398	-1.026719773	-0.897617745	-0.591232675	0.023575676	-0.637440711	-0.545024639	0.454569723	0.015917526	0.423371567	0.485767879	31502	3.544549552	21.2	11.17	2.879707656	0.2434147	217.9	0.02429	3.379	2.75	1.552	1.947	68.016	0.053	100000	88	03-12-2022 13:30	Sonic	-6.05444951	0.243414693	1.552145088	3.378909426	2.750133262	2.667784317	1.199220611	104736.1572	0.4	0.5	0.02	1.552	7.012	1.289589328	1343.116678	766259.2409	598.165831	1.052538796	1337.168346	766240.8356	595.9620075	0.609521332	1336.476396	765992.6694	604.8995367	-0.415532004	6.640282323	266.571539	-6.73370567	0.993817464	0.691950297	248.166155	-8.937529139	-0.199759557	3.192196612	-3.23710821	-0.199759557	3.192196612	-3.23710821	NaN	NaN	NaN
439	2022-12-03	13:30:00	442	CRDS_e	Plot_east	0.5	47.37695313	3.742910034	0.063256197	3.618928665	3.866891402	-0.726417543	0.0382955	-0.801476252	-0.651358834	-0.462224074	0.038028612	-0.536759686	-0.387688461	0.538615315	0.018715093	0.501933963	0.575296667	46572	5.024705832	24.6	11.49	4.379684504	0.1805983	520	0.02447	3.568	3.236	1.696	1.947	82.511	0.053	100000	87	03-12-2022 14:00	Sonic	-1.035594955	0.180598305	1.696016737	3.568430858	3.236183177	1.975880251	1.09891261	104709.838	0.4	0.5	0.02	1.696	8.749	1.276073636	1340.793296	766936.3899	595.6209456	1.058776911	1334.881292	766900.6796	595.8097062	0.605681995	1334.452572	766582.2079	604.5091546	-0.425208359	6.340723637	354.182001	-8.888208934	1.003894916	0.428720313	318.4716891	-8.699448368	-0.113603681	1.694062529	-2.374678754	-0.113603681	1.694062529	-2.374678754	NaN	NaN	NaN
440	2022-12-03	14:00:00	443	CRDS_e	Plot_east	0.5	47.37695313	5.021684949	0.073592938	4.877443696	5.165926202	-0.876050811	0.038505592	-0.951521298	-0.800580325	-0.244341283	0.031364956	-0.305816212	-0.182866354	0.618203011	0.019946146	0.579108811	0.657297212	49387	6.11060198	31.2	10.79	4.733567588	0.1482763	-63.4	0.02386	3.437	3.23	1.701	1.947	91.026	0.053	100000	85	03-12-2022 14:30	Sonic	4.689904455	0.148276289	1.701232396	3.437424	3.230325146	1.631695542	0.347759049	104677.6709	0.4	0.5	0.02	1.652	8.182	1.16617633	1342.249996	766194.2077	597.023884	0.844943992	1336.323788	766077.8671	595.2570449	0.473891124	1336.434763	765795.6715	605.0379196	-0.403314794	5.815232614	398.5362011	-8.014035639	0.921852868	-0.110974819	282.1956164	-9.780874722	-0.080314635	1.158024184	-1.595885787	-0.080314635	1.158024184	-1.595885787	NaN	NaN	NaN
441	2022-12-03	14:30:00	444	CRDS_e	Plot_east	0.5	47.37695313	5.58670785	0.086828779	5.416524511	5.756891189	-1.093145219	0.039385804	-1.170340911	-1.015949526	-0.563921531	0.037070696	-0.63657964	-0.491263421	0.59269753	0.019485868	0.554505468	0.630889592	49777	6.883010226	48.5	10.59	3.982883678	0.1519491	204.3	0.04622	3.059	2.511	1.467	1.947	76.227	0.053	100000	88	03-12-2022 15:00	Sonic	-1.565824317	0.151949146	1.466678255	3.058844515	2.510955006	1.420921702	0.336573057	104623.2636	0.4	0.5	0.02	1.467	6.142	1.14000161	1350.383576	767155.5632	596.7289036	0.695638341	1345.251644	767023.6378	596.0253309	0.409266149	1345.657092	766704.0552	604.0050977	-0.364864539	4.726484105	451.5079483	-7.276194052	0.837172192	-0.405448056	319.5825507	-7.979766738	-0.0653094	0.846023138	-1.302411769	-0.0653094	0.846023138	-1.302411769	NaN	NaN	NaN
442	2022-12-03	15:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.180689178	1358.555014	767851.5132	596.4821917	0.705182532	1352.465628	767695.4834	595.892898	0.415794766	1352.259416	767474.4858	604.82271	-0.330705588	6.29559735	377.0273982	-8.340518285	0.840187766	0.206211192	220.9975963	-8.929811998	NaN	NaN	NaN	-0.08683491	1.342113743	-1.855782315	NaN	NaN	NaN
443	2022-12-03	15:30:00	446	CRDS_e	Plot_east	0.5	47.37695313	3.329790814	0.057573926	3.216946627	3.442635001	-0.81846164	0.040422839	-0.897689908	-0.739233372	-0.549272748	0.02937274	-0.606842957	-0.491702538	0.518442963	0.021038488	0.477207784	0.559678141	41936	4.791994945	22.2	10.63	4.138261503	0.1785763	195.7	0.01803	3.794	3.247	1.759	1.947	78.473	0.053	100000	87	03-12-2022 16:00	Sonic	-2.658117526	0.178576335	1.75914206	3.794065556	3.247440607	2.090226586	0.820939205	104589.6775	0.4	0.5	0.02	1.759	9.618	1.187316348	1356.348191	770493.2381	596.8703133	0.832888384	1350.187725	770222.1653	595.9691059	0.452533877	1350.227356	769997.6111	604.8922884	-0.360817529	6.12083595	495.6269802	-8.021975069	0.931154507	-0.039630096	224.5541879	-8.923182507	-0.108360419	1.838204348	-2.409152862	-0.108360419	1.838204348	-2.409152862	NaN	NaN	NaN
444	2022-12-03	16:00:00	447	CRDS_e	Plot_east	0.5	47.37695313	3.265569582	0.058079456	3.151734562	3.379404602	-0.856996954	0.027591836	-0.911076614	-0.802917294	-0.533882552	0.023012183	-0.578986149	-0.488778956	0.432923961	0.014490865	0.404522043	0.461325879	31829	5.294916586	26.9	10.71	2.593790771	0.1642772	100.6	0.039	2.878	2.477	1.474	1.947	64.837	0.053	100000	88	03-12-2022 16:30	Sonic	-4.028088074	0.164277174	1.47365603	2.87839274	2.477325302	1.605921688	0.926124139	104529.8536	0.4	0.5	0.02	1.474	6.21	1.200872937	1354.236613	772213.2336	597.8170896	0.913592301	1348.368893	771975.2968	596.1274766	0.474080241	1347.956509	771876.3498	605.1211363	-0.368807304	6.28010331	336.8837694	-7.304046687	0.99031206	0.412384124	98.94700865	-8.993659689	-0.112938125	1.923126472	-2.236683832	-0.112938125	1.923126472	-2.236683832	NaN	NaN	NaN
445	2022-12-03	16:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.247695845	1352.899268	774434.5222	596.481107	0.899568236	1346.754135	774072.0936	595.3567582	0.480824639	1347.619216	774099.1776	604.5680502	-0.328728793	5.280051287	335.344611	-8.086943105	0.969543597	-0.865080888	-27.08399551	-9.211291932	NaN	NaN	NaN	-0.185043337	3.492327308	-3.84408745	NaN	NaN	NaN
446	2022-12-03	17:00:00	449	CRDS_e	Plot_east	0.5	47.37695313	1.286018152	0.032047528	1.223205391	1.348830914	-0.501027466	0.01982358	-0.539881439	-0.462173494	-0.365730983	0.018357188	-0.401710846	-0.32975112	0.244230858	0.009999809	0.224631354	0.263830361	14338	3.623531873	18.8	9.07	1.189295876	0.1723623	71.5	0.02444	3.01	2.796	1.564	1.947	51.624	0.053	100000	87	03-12-2022 17:30	Sonic	-6.549632101	0.172362293	1.564441951	3.009985901	2.795565628	1.886352698	1.245893581	104538.8442	0.4	0.5	0.02	1.564	7.144	1.307467466	1353.002617	774097.8955	597.2085791	1.013053609	1346.408218	773948.8222	597.0692909	0.542565167	1346.4934	773621.313	604.2192956	-0.330697701	6.50921707	476.5825445	-7.01071647	1.021288442	-0.085181913	327.5092364	-7.150004724	-0.257148548	5.061528143	-5.451491067	-0.257148548	5.061528143	-5.451491067	NaN	NaN	NaN
447	2022-12-03	17:30:00	450	CRDS_e	Plot_east	0.5	47.37695313	2.143293446	0.040620177	2.063678398	2.222908493	-0.895370926	0.027897656	-0.950049988	-0.840691864	-0.552836444	0.022868929	-0.597659264	-0.508013624	0.396957668	0.013952271	0.369611388	0.424303948	28195	3.844071644	20.6	9.61	2.193753502	0.2299648	125	0.04148	2.803	2.533	1.39	1.947	60.184	0.053	100000	88	03-12-2022 18:00	Sonic	-8.903601562	0.229964788	1.390316964	2.802706009	2.532920896	2.212706947	1.444594415	104531.0768	0.4	0.5	0.02	1.39	5.448	1.365834285	1357.145895	772494.9875	597.2792649	1.16782239	1350.951095	772247.8607	597.0756333	0.602198603	1351.888798	772048.5012	604.2030844	-0.331964318	5.257097149	446.4863104	-6.923819472	1.116423788	-0.937702512	199.3595003	-7.127451102	-0.154885146	2.45281259	-3.230458006	-0.154885146	2.45281259	-3.230458006	NaN	NaN	NaN
448	2022-12-03	18:00:00	451	CRDS_e	Plot_east	0.5	47.37695313	2.653091003	0.040660935	2.57339607	2.732785935	-1.110304248	0.041122726	-1.190904286	-1.02970421	-0.643275828	0.029123244	-0.700357029	-0.586194628	0.495339026	0.016592383	0.462818159	0.527859894	42551	3.753947028	20.2	11.12	3.779465732	0.2636153	121.4	0.03108	3.481	2.816	1.496	1.947	75.807	0.053	100000	88	03-12-2022 18:30	Sonic	-13.80932853	0.26361528	1.495541379	3.480866022	2.816008404	2.726725073	1.43160826	104549.6628	0.4	0.5	0.02	1.496	6.426	1.35852648	1351.331044	769953.1097	598.3755141	1.235397322	1345.122158	769752.2054	596.1719943	0.6540473	1344.538746	769464.2458	604.0452582	-0.39112082	6.792297647	488.8638939	-5.669744066	1.132150022	0.583412338	287.9595474	-7.873263882	-0.147420808	2.560144993	-2.137033393	-0.147420808	2.560144993	-2.137033393	NaN	NaN	NaN
449	2022-12-03	18:30:00	452	CRDS_e	Plot_east	0.5	47.37695313	1.885016462	0.031647937	1.822986895	1.947046028	-0.86864048	0.030632567	-0.928679934	-0.808601026	-0.650675118	0.025675697	-0.700999167	-0.600351068	0.460785262	0.015864088	0.429691845	0.49187868	33819	3.12461634	14.7	10.65	3.124647101	0.2905169	369.7	0.02722	3.269	2.852	1.502	1.947	70.023	0.053	100000	88	03-12-2022 19:00	Sonic	-6.06090846	0.290516876	1.502427202	3.268992399	2.852462424	3.101242907	0.94447065	104561.2334	0.4	0.5	0.02	1.502	6.487	1.203803765	1346.533869	768085.6742	597.0405224	0.949320097	1340.651284	768066.5888	597.318421	0.507988662	1340.264719	767765.203	606.0069082	-0.399784898	6.269149814	320.4711984	-8.966385786	0.992131435	0.386564305	301.3857542	-8.688487129	-0.212085627	3.325779876	-4.756661795	-0.212085627	3.325779876	-4.756661795	NaN	NaN	NaN
