"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","OutletValve","solenoid_valves","NH3","NH3_30s","NH3_5min","H2O","CO2","NH3_raw","NH3_dry","nh3_base_11","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"51",66.6,28.3483673053333,"2022-11-27","05:19:45.183",330.22205073,7925.329218,331.22205073,1669526385.183,0,899,140.00168759,44.99886322,25.6875,45.17653656,44.998710632,2,1,35091.763587,1,54.774286624,55.178582553,59.708902504,0.91007713941,252.84076248,54.774286624,54.774286624,704.98892866,2022-11-27 05:19:45,"1","0","DFC",26.8302152476667,"2022-11-27 05:00:00","2022-11-27","05:00:00",6.4,3000,0.38465,279.55,1.16962659904232e-09,0.000127772849745011,0.000134374515639816,0.0107499612511853,2.25804293110084
"52",68,28.9200704923333,"2022-11-27","06:39:42.517",330.27757544,7926.661811,331.27757544,1669531182.518,0,899,140.00037948,44.999107361,25.625,45.178062439,45.000083923,2,1,35077.936948,1,56.022452822,56.136115394,60.016360186,0.92097430745,235.37635117,56.022452822,56.022452822,705.03127836,2022-11-27 06:39:42,"1","0","DFC",27.2160449016667,"2022-11-27 07:00:00","2022-11-27","07:00:00",6.4,3000,0.38465,279.55,1.18644631598652e-09,0.00012961027646532,0.000128691563105165,0.0102953250484132,2.26833825614925
"53",69.3,29.6117926113333,"2022-11-27","07:59:41.102",330.33311462,7927.994751,331.33311462,1669535981.103,0,899,140.00868225,45.000938416,25.9375,45.178276062,45.000602722,2,1,35090.898438,1,59.052634628,59.202878961,63.484502227,0.92266665506,243.42299339,59.052634628,59.052634628,705.064872,2022-11-27 07:59:41,"1","0","DFC",29.5910863496667,"2022-11-27 08:00:00","2022-11-27","08:00:00",6.7,3000,0.38465,279.85,1.28860013949922e-09,0.000140769808193868,0.000135190042329594,0.0108152033863675,2.27915345953562
"54",70.6,29.6114057386667,"2022-11-27","09:19:39.009",330.38864594,7929.327503,331.38864594,1669540779.009,0,899,139.99790955,44.99974823,26.125,45.17754364,44.999778748,2,1,35093.890625,1,61.882720715,61.788143866,66.0914121,0.91082809753,253.8703638,61.882720715,61.882720715,704.93248648,2022-11-27 09:19:39,"1","0","DFC",32.1767381273333,"2022-11-27 09:00:00","2022-11-27","09:00:00",7,3000,0.38465,280.15,1.39969678530073e-09,0.000152906275544041,0.000146838041868954,0.0117470433495163,2.29090050288514
"55",72,28.9516230936667,"2022-11-27","10:39:35.676",330.44416292,7930.65991,331.44416292,1669545575.676,0,899,140.00080971,44.998435974,26.3125,45.176261902,44.998832703,2,1,35097.816916,0.90217391304,60.317304609,60.53414295,65.332014224,0.89679777775,264.12935876,60.317304609,60.317304609,704.99380562,2022-11-27 10:39:35,"1","0","DFC",31.5825198563333,"2022-11-27 11:00:00","2022-11-27","11:00:00",7.2,3000,0.38465,280.35,1.37286803530132e-09,0.000149975437749032,0.000151440856646536,0.0121152685317229,2.30301577141686
"56",73.3,28.4372644443333,"2022-11-27","11:59:32.638",330.49968331,7931.992399,331.49968331,1669550372.638,0,899,140.00742307,45.000419617,26.25,45.177848816,45.000358582,2,1,35083.459579,1,58.094963001,58.546919312,63.296873118,0.88710079925,255.77324395,58.094963001,58.094963001,705.06417635,2022-11-27 11:59:32,"1","0","DFC",30.1096548676667,"2022-11-27 12:00:00","2022-11-27","12:00:00",7.1,3000,0.38465,280.25,1.30931074548791e-09,0.000143032285081181,0.000146503861415107,0.0117203089132085,2.31473608033007
"57",74.6,27.2922514586667,"2022-11-27","13:19:30.206",330.55521072,7933.325057,331.55521072,1669555170.206,0,899,140.00497437,45.000419617,26,45.177848816,45.000205994,2,1,35072.148438,1,54.9443228,55.275609166,59.524339286,0.87294579474,253.9934576,54.9443228,54.9443228,705.0091373,2022-11-27 13:19:30,"1","0","DFC",27.9833577073333,"2022-11-27 13:00:00","2022-11-27","13:00:00",7,3000,0.38465,280.15,1.21728360624605e-09,0.000132979016931807,0.000138005651006494,0.0110404520805195,2.32577653241059
"58",76,26.8353138016667,"2022-11-27","14:39:28.687",330.61074869,7934.657969,331.61074869,1669559968.687,0,899,140.00061251,44.999320984,25.75,45.177391052,44.999595642,2,1,35051.707796,1,53.036727591,53.100902795,57.060092808,0.85736734012,242.78671879,53.036727591,53.036727591,704.86572262,2022-11-27 14:39:28,"1","0","DFC",26.2655889933333,"2022-11-27 15:00:00","2022-11-27","15:00:00",6.6,3000,0.38465,279.75,1.14419389148685e-09,0.000124994519016422,0.000128986767974114,0.0103189414379292,2.33609547384852
"59",77.3,26.2120358346667,"2022-11-27","15:59:26.394",330.66627771,7935.990665,331.66627771,1669564766.394,0,899,140.00257517,45.003288269,25.473845109,45.177391052,44.999473572,2,1,35043.550845,1,50.767768472,50.965554912,54.967030989,0.84244404125,270.62383212,50.767768472,50.767768472,704.8939502,2022-11-27 15:59:26,"1","0","DFC",24.7535190773333,"2022-11-27 16:00:00","2022-11-27","16:00:00",6.3,3000,0.38465,279.45,1.07948201496116e-09,0.000117925236492576,0.000121459877754499,0.00971679022035994,2.34581226406888
"60",78.6,25.9522221053333,"2022-11-27","17:19:23.292",330.72179736,7937.323137,331.72179736,1669569563.292,0,899,140.0014801,44.999717712,25.1875,45.178276062,45.000358582,2,1,35019.078125,1,50.393176269,50.564360168,54.603572311,0.83025843027,252.29700556,50.393176269,50.393176269,705.01844169,2022-11-27 17:19:23,"1","0","DFC",24.6121380626667,"2022-11-27 17:00:00","2022-11-27","17:00:00",6,3000,0.38465,279.15,1.0744699807648e-09,0.000117377709706837,0.000117651473099707,0.00941211784797655,2.35522438191685
"61",80,25.4084898096667,"2022-11-27","18:39:21.131",330.77732792,7938.65587,331.77732792,1669574361.132,0,899,140.00228882,44.999534607,25.0625,45.177391052,44.999229431,2,1,35015.910156,1,49.772914928,50.092779438,54.162789634,0.79554375568,278.67268532,49.772914928,49.772914928,704.9797045,2022-11-27 18:39:21,"1","0","DFC",24.6842896283333,"2022-11-27 19:00:00","2022-11-27","19:00:00",5.6,3000,0.38465,278.75,1.07916619709409e-09,0.000117890735781914,0.000117634222744376,0.00941073781955005,2.3646351197364
"62",81.3,25.319581508,"2022-11-27","19:59:17.717",330.83284396,7939.988255,331.83284396,1669579157.718,0,899,139.99176722,44.998649597,24.75,45.178672791,45.00063324,2,1,35000.56301,1,48.052822174,48.204110927,52.221015688,0.79289103254,269.0963085,48.052822174,48.052822174,704.91037025,2022-11-27 19:59:17,"1","0","DFC",22.884529419,"2022-11-27 20:00:00","2022-11-27","20:00:00",5.4,3000,0.38465,278.55,1.0012012877109e-09,0.000109373659767947,0.000113632197774931,0.00909057582199444,2.3737256955584
"63",82.6,25.0180481083333,"2022-11-27","21:19:14.328",330.88836029,7941.320647,331.88836029,1669583954.329,0,899,140.00266399,45.002616882,24.6875,45.178062439,44.99974823,2,1,35001.690557,1,43.960994972,44.14134312,48.21255963,0.8113078493,252.83527623,43.960994972,43.960994972,704.89613033,2022-11-27 21:19:14,"1","0","DFC",19.1232950116667,"2022-11-27 21:00:00","2022-11-27","21:00:00",5.3,3000,0.38465,278.45,8.36947234380412e-10,9.14301481434768e-05,0.000100401903955712,0.00803215231645695,2.38175784787486
"64",84,25.10639135,"2022-11-27","22:39:12.842",330.94389865,7942.653567,331.94389865,1669588752.843,0,899,140.00652811,45.000205994,24.625,45.178092957,44.999443054,2,1,34993.165421,1,44.145918277,44.424766357,48.172679004,0.81661218446,259.51769793,44.145918277,44.145918277,704.95579929,2022-11-27 22:39:12,"1","0","DFC",19.318375007,"2022-11-27 23:00:00","2022-11-27","23:00:00",5.1,3000,0.38465,278.25,8.46092792059991e-10,9.24292310714676e-05,9.19296896074722e-05,0.00735437516859778,2.38911222304345
"65",85.3,25.636431986,"2022-11-27","23:59:10.381",330.99942571,7943.986217,331.99942571,1669593550.381,0,899,139.99827642,45.000511169,24.4375,45.17754364,44.999168396,2,1,34987.45183,1,45.49530679,45.780109517,49.54573665,0.81551694263,288.21015814,45.49530679,45.49530679,704.85525427,2022-11-27 23:59:10,"1","0","DFC",20.143677531,"2022-11-28 00:00:00","2022-11-28","00:00:00",5.3,3000,0.38465,278.45,8.81605141244535e-10,9.63086863268152e-05,9.43689586991414e-05,0.00754951669593131,2.39666173973938
"66",86.6,26.008229999,"2022-11-28","01:19:08.456",331.05495898,7945.319016,332.05495898,1669598348.456,0,899,140.0023268,45.000114441,24.875,45.178184509,44.999839783,2,1,34988.706946,0.66304347826,45.990393363,46.097317364,50.280839321,0.83688674841,255.37050466,45.990393363,45.990393363,704.80571566,2022-11-28 01:19:08,"1","0","DFC",20.089087365,"2022-11-28 01:00:00","2022-11-28","01:00:00",5.6,3000,0.38465,278.75,8.78269714915904e-10,9.59443162556552e-05,9.61265012912352e-05,0.00769012010329881,2.40435185984268
"67",88,25.880810683,"2022-11-28","02:39:04.990",331.11047443,7946.651386,332.11047443,1669603144.991,0,899,139.998191,44.999059926,25.0625,45.178825378,45.000816345,2,1,34987.070482,1,47.487400274,47.705640381,51.855002799,0.83425066819,272.5845433,47.487400274,47.487400274,704.85799929,2022-11-28 02:39:04,"1","0","DFC",21.824829698,"2022-11-28 03:00:00","2022-11-28","03:00:00",5.9,3000,0.38465,279.05,9.5312840528326e-10,0.00010412206136187,0.000100033188808762,0.00800265510470099,2.41235451494738
"68",89.3,25.2649965103333,"2022-11-28","03:59:03.986",331.16601836,7947.984441,332.16601836,1669607943.986,0,899,140.00490147,45.001335144,24.9375,45.177452087,44.999046326,2,1,34985.721255,1.8967391304,45.583735959,45.67536096,49.665600063,0.83085554929,244.93700976,45.583735959,45.583735959,704.90279243,2022-11-28 03:59:03,"1","0","DFC",20.4103644496667,"2022-11-28 04:00:00","2022-11-28","04:00:00",5.8,3000,0.38465,278.95,8.91675778913548e-10,9.74088272391139e-05,0.000100765444300492,0.00806123554403934,2.42041575049142
"69",90.6,25.3696114543333,"2022-11-28","05:19:01.154",331.22154113,7949.316987,332.22154113,1669612741.154,0,899,140.0017905,44.999259949,24.625,45.177970886,44.999443054,2,1,34970.165931,1,46.500095513,46.477147721,50.41209119,0.81385496268,252.35111227,46.500095513,46.500095513,704.90621798,2022-11-28 05:19:01,"1","0","DFC",21.1075362666667,"2022-11-28 05:00:00","2022-11-28","05:00:00",5.7,3000,0.38465,278.85,9.22464095295006e-10,0.000100772217680244,9.90905224596787e-05,0.0079272417967743,2.4283429922882
"70",92,24.602193126,"2022-11-28","06:38:57.753",331.27705733,7950.649376,332.27705733,1669617537.753,0,899,140.00187401,45.000511169,24.75,45.178062439,44.999839783,2,1,34976.491084,1,46.545640135,46.86695201,51.105175594,0.79212380357,274.87427931,46.545640135,46.545640135,704.93374231,2022-11-28 06:38:57,"1","0","DFC",22.264758884,"2022-11-28 07:00:00","2022-11-28","07:00:00",5.9,3000,0.38465,279.05,9.7234088067445e-10,0.00010622087882498,0.000103496548252612,0.00827972386020893,2.43662271614841
"71",93.3,23.931813519,"2022-11-28","07:58:56.019",331.33259282,7951.982228,332.33259282,1669622336.02,0,899,140.00003715,45.00075531,24.282608696,45.177238464,44.998832703,2,1,34966.296365,1,43.332678341,43.518243179,47.082964036,0.79864986894,280.4962367,43.332678341,43.332678341,704.92406922,2022-11-28 07:58:56,"1","0","DFC",19.58642966,"2022-11-28 08:00:00","2022-11-28","08:00:00",5.8,3000,0.38465,278.95,8.55680209252762e-10,9.34765838055947e-05,9.98487313152872e-05,0.00798789850522298,2.44461061465363
"72",94.6,24.6987669476667,"2022-11-28","09:18:51.924",331.38810098,7953.314424,332.38810098,1669627131.925,0,899,140.00677299,45.000297546,24.25,45.178520203,45.000053406,2,1,34961.571777,1,44.352376936,44.412178801,48.070419714,0.78921524011,279.80295967,44.352376936,44.352376936,704.81016393,2022-11-28 09:18:51,"1","0","DFC",19.7134118533333,"2022-11-28 09:00:00","2022-11-28","09:00:00",5.8,3000,0.38465,278.95,8.6122773126923e-10,9.40826085810637e-05,9.37795961933292e-05,0.00750236769546634,2.4521129823491
"73",96,25.2979589733333,"2022-11-28","10:38:50.963",331.44364541,7954.64749,332.44364541,1669631930.963,0,899,139.99839235,44.999900818,24.125,45.175590515,44.99684906,2,1,34915.558254,1,45.113424053,45.088857621,49.222393006,0.79672978275,265.2683425,45.113424053,45.113424053,704.89928894,2022-11-28 10:38:50,"1","0","DFC",19.7908986476667,"2022-11-28 11:00:00","2022-11-28","11:00:00",6.2,3000,0.38465,279.35,8.63374892599291e-10,9.4317169698457e-05,9.41998891397604e-05,0.00753599113118083,2.45964897348028
"74",97.3,24.295480596,"2022-11-28","11:58:47.457",331.49916039,7955.979849,332.49916039,1669636727.458,0,899,139.99932347,45.001426697,24.4375,45.179069519,45.000236511,2,1,34958.210386,1,42.588645816,42.929262346,47.099460726,0.79288731328,270.28380857,42.588645816,42.588645816,704.81227308,2022-11-28 11:58:47,"1","0","DFC",18.63378175,"2022-11-28 12:00:00","2022-11-28","12:00:00",6.1,3000,0.38465,279.25,8.13186946577499e-10,8.88345166095962e-05,9.15758431540266e-05,0.00732606745232213,2.4669750409326
"75",98.6,24.430883694,"2022-11-28","13:18:44.151",331.55467767,7957.312264,332.55467767,1669641524.151,0,899,140.0024011,45.001152039,24.125,45.176933289,44.998435974,2,1,34934.477539,1,41.366063018,41.46708904,45.297363108,0.78454563751,267.57506401,41.366063018,41.366063018,704.76558694,2022-11-28 13:18:44,"1","0","DFC",17.036205346,"2022-11-28 13:00:00","2022-11-28","13:00:00",5.7,3000,0.38465,278.85,7.44534442732459e-10,8.13347503888268e-05,8.50846334992114e-05,0.00680677067993692,2.47378181161254
"76",99.9,23.6368970753333,"2022-11-28","14:38:42.200",331.61021065,7958.645056,332.61021065,1669646322.2,0,899,139.99391805,44.999900818,24.0625,45.178367615,44.999931335,2,1,34942.92213,1,42.411633311,42.277547492,45.713888919,0.74936152265,274.71659612,42.411633311,42.411633311,704.97038411,2022-11-28 14:38:42,"1","0","DFC",18.6406504166667,"2022-11-28 15:00:00","2022-11-28","15:00:00",5.6,3000,0.38465,278.75,8.14945867367572e-10,8.90266653876826e-05,8.51807078882547e-05,0.00681445663106037,2.4805962682436
"77",101,23.2965362743333,"2022-11-28","15:58:39.927",331.66573991,7959.977758,332.66573991,1669651119.928,0,899,139.99498517,44.99943642,24.125,45.178561335,44.99989551,2,1,34952.982337,1,39.814542514,40.092292269,43.699279068,0.76589264419,257.90539839,39.814542514,39.814542514,704.92186756,2022-11-28 15:58:39,"1","0","DFC",16.7957559946667,"2022-11-28 16:00:00","2022-11-28","16:00:00",5.7,3000,0.38465,278.85,7.34026068351871e-10,8.01867900552514e-05,8.4606727721467e-05,0.00676853821771736,2.48736480646131
"78",103,22.94637743,"2022-11-28","17:18:37.476",331.72126709,7961.31041,332.72126709,1669655917.477,0,899,140.00084852,45.002586365,24.125,45.17830658,44.999473572,2,1,34965.391729,1,40.022387012,39.991362593,43.860707066,0.75941750642,274.97875323,40.022387012,40.022387012,704.95930786,2022-11-28 17:18:37,"1","0","DFC",17.044985163,"2022-11-28 17:00:00","2022-11-28","17:00:00",5.7,3000,0.38465,278.85,7.44918147672886e-10,8.13766672482242e-05,8.07817286517378e-05,0.00646253829213902,2.49382734475345
"79",104,22.750582392,"2022-11-28","18:38:34.799",331.77679166,7962.643,332.77679166,1669660714.799,0,899,140.00299271,45.001586582,24,45.178952756,45.000176471,2,1,34970.844557,1,38.888532951,39.168628009,42.641960204,0.73933347138,282.86066488,38.888532951,38.888532951,704.82231805,2022-11-28 18:38:34,"1","0","DFC",16.418045617,"2022-11-28 19:00:00","2022-11-28","19:00:00",5.5,3000,0.38465,278.65,7.1803396255359e-10,7.84397735861124e-05,7.99082204171683e-05,0.00639265763337346,2.50022000238683
"80",105,22.381960891,"2022-11-28","19:58:32.351",331.83231889,7963.975653,332.83231889,1669665512.352,0,899,140.00022755,44.999259949,24.125,45.177787781,44.998710632,2,1,34979.330333,1,39.383534675,39.253818102,42.913631147,0.70942270804,298.32224813,39.383534675,39.383534675,704.83854041,2022-11-28 19:58:32,"1","0","DFC",16.871857211,"2022-11-28 20:00:00","2022-11-28","20:00:00",5.4,3000,0.38465,278.55,7.38146057384202e-10,8.06368676612243e-05,7.95383206236683e-05,0.00636306564989347,2.50658306803672
"81",107,22.1576740706667,"2022-11-28","21:18:29.470",331.8878411,7965.308186,332.8878411,1669670309.471,0,899,140.00139187,45.001981321,24.118206522,45.177862084,44.999157781,2,1,34985.9848,1,38.902367281,39.024015084,42.500285377,0.72789810069,261.06093856,38.902367281,38.902367281,704.71840393,2022-11-28 21:18:29,"1","0","DFC",16.8663410133333,"2022-11-28 21:00:00","2022-11-28","21:00:00",5.3,3000,0.38465,278.45,7.3816972737252e-10,8.06394534282231e-05,8.06381605447237e-05,0.00645105284357789,2.5130341208803
"82",108,22.246500795,"2022-11-28","22:38:26.861",331.94336645,7966.640795,332.94336645,1669675106.861,0,899,140.00332144,45.000419617,24.351222826,45.178398132,44.999473572,2,1,34994.746816,1,35.967032231,35.890273951,39.839447056,0.74594053615,264.88440945,35.967032231,35.967032231,704.92055308,2022-11-28 22:38:26,"1","0","DFC",13.643773156,"2022-11-28 23:00:00","2022-11-28","23:00:00",5.3,3000,0.38465,278.45,5.97131310397155e-10,6.52320742909646e-05,7.29357638595938e-05,0.00583486110876751,2.51886898198906
"83",109,21.920601389,"2022-11-28","23:58:24.403",331.99889355,7967.973445,332.99889355,1669679904.403,0,899,139.99817956,44.999717712,24.1875,45.177482605,44.999076843,2,1,34991.933827,1,35.69646788,36.294669779,39.626731347,0.73711280089,298.57271166,35.69646788,35.69646788,704.8636122,2022-11-28 23:58:24,"1","0","DFC",14.37406839,"2022-11-29 00:00:00","2022-11-29","00:00:00",4.9,3000,0.38465,278.05,6.29998308494278e-10,6.88225449701298e-05,6.70273096305472e-05,0.00536218477044377,2.52423116675951
"84",111,21.7335164013333,"2022-11-29","01:18:21.859",332.05441968,7969.306072,333.05441968,1669684701.86,0,899,140.00250244,44.998313904,24.125,45.17855072,44.999778748,2,1,34985.726562,1,35.285244824,35.784218633,39.12248662,0.74087554785,278.46762327,35.285244824,35.285244824,704.92078147,2022-11-29 01:18:21,"1","0","DFC",14.0507022316667,"2022-11-29 01:00:00","2022-11-29","01:00:00",4.8,3000,0.38465,277.95,6.16047114500533e-10,6.72984826622224e-05,6.80605138161761e-05,0.00544484110529409,2.5296760078648
"85",112,22.1153698063333,"2022-11-29","02:38:19.273",332.10994529,7970.638687,333.10994529,1669689499.273,0,899,140.00842683,45.000724792,23.875,45.178581238,44.999900818,2,1,34987.273544,1,35.554759387,36.089396877,39.712838819,0.73233964526,274.39156677,35.554759387,35.554759387,704.81763831,2022-11-29 02:38:19,"1","0","DFC",13.9740270706667,"2022-11-29 03:00:00","2022-11-29","03:00:00",4.7,3000,0.38465,277.85,6.12905833782923e-10,6.69553215290311e-05,6.71269020956267e-05,0.00537015216765014,2.53504616003245
"86",113,22.1022645996667,"2022-11-29","03:58:17.915",332.16548514,7971.971643,333.16548514,1669694297.916,0,899,139.99263,45.000022888,24.125,45.178916931,45.000053406,2,1,34998.019531,1,36.914491822,37.253506913,40.721243276,0.73336062901,284.16105035,36.914491822,36.914491822,704.76603997,2022-11-29 03:58:17,"1","0","DFC",15.1512423133333,"2022-11-29 04:00:00","2022-11-29","04:00:00",4.9,3000,0.38465,278.05,6.64060916506251e-10,7.25436269795511e-05,6.97494742542911e-05,0.00557995794034329,2.5406261179728
"87",115,21.6221972573333,"2022-11-29","05:18:14.759",332.22100416,7973.3041,333.22100416,1669699094.759,0,899,139.99645996,45.00063324,24.0625,45.178276062,44.999320984,2,1,35014.195312,1,37.517689905,37.669817296,41.418647866,0.70013900404,303.30031675,37.517689905,37.517689905,704.75001489,2022-11-29 05:18:14,"1","0","DFC",16.0476200386667,"2022-11-29 05:00:00","2022-11-29","05:00:00",5,3000,0.38465,278.15,7.03095218805404e-10,7.68078289450798e-05,7.46757279623155e-05,0.00597405823698524,2.54660017620978
"88",116,21.382087557,"2022-11-29","06:38:12.138",332.27652938,7974.636705,333.27652938,1669703892.138,0,899,140.00567909,44.999473572,24,45.178520203,44.999839783,2,1,35018.138757,1,36.067736086,36.515654506,39.893392568,0.69608356051,274.87445487,36.067736086,36.067736086,704.85787156,2022-11-29 06:38:12,"1","0","DFC",15.133566949,"2022-11-29 07:00:00","2022-11-29","07:00:00",4.8,3000,0.38465,277.95,6.63524861413721e-10,7.24850670196041e-05,7.46464479823419e-05,0.00597171583858735,2.55257189204837
