dummy	st_date	st_time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
138	2022-11-27	07:00:00	141	CRDS_w	Plot_west	0.5	56.4699707	2.831210457	0.033859483	2.764846286	2.897574628	-1.071560093	0.0324347	-1.135131706	-1.007988481	0.095861765	0.036375536	0.024566161	0.167157369	0.732134934	0.017980239	0.696893887	0.767375981	60002	2.258644712	21.6	7.93	2.249053545	0.3461176	596.3	0.1293	2.856	3.105	1.514	1.947	159.958	0.053	100000	59	27-11-2022 07:30	Sonic	-6.475721133	0.34611764	1.514287722	2.855615569	3.105153778	2.346705093	6.197641879	103847.2847	0.4	0.5	0.02	1.514	6.609	1.775463051	1408.628779	776411.8339	593.213839	1.067973461	1403.603877	777003.0566	589.9886797	0.345238592	1402.795746	776525.5104	594.6236202	0.334624459	5.833033799	-113.6764969	-1.409781238	1.273534869	0.808131095	477.5461989	-4.6349405	0.644083122	0.285436603	-1.637087942	0.644083122	0.285436603	-1.637087942	0.505751391	0.042727581	-39.79501005
139	2022-11-27	07:30:00	142	CRDS_w	Plot_west	0.5	56.4699707	3.235017694	0.040103037	3.156416234	3.313619154	-0.997481383	0.030188068	-1.056649624	-0.938313141	0.120247568	0.044999486	0.032049129	0.208446006	0.762523858	0.019311356	0.724673838	0.800373877	66428	2.34023755	22.5	6	2.306610927	0.3380062	415.3	0.1499	2.655	2.769	1.515	1.947	157.252	0.053	100000	59	27-11-2022 08:00	Sonic	-8.66513635	0.338006205	1.515262431	2.654956814	2.76938246	2.166794144	6.364061866	103830.6361	0.4	0.5	0.02	1.515	6.62	1.786044282	1401.237806	775626.1231	593.1166852	1.150550764	1396.261598	776372.865	591.0595561	0.347052209	1395.347607	775760.8456	593.9519426	0.343392073	5.890198793	-134.7224407	-0.835257344	1.354298555	0.913990845	612.0194358	-2.89238648	0.588651666	0.282530401	-0.894086757	0.588651666	0.282530401	-0.894086757	0.506622809	0.043236135	-40.30717166
140	2022-11-27	08:00:00	143	CRDS_w	Plot_west	0.5	56.4699707	2.307867516	0.029740055	2.249577374	2.366157658	-0.837287758	0.02835756	-0.892868227	-0.781707288	0.105700636	0.028030403	0.050761391	0.160639881	0.720225795	0.019263493	0.682469585	0.757982005	52070	2.04195122	17.5	5.88	2.41762471	0.3158546	269.2	0.08443	3.013	3.219	1.78	1.947	156.157	0.053	100000	58	27-11-2022 08:30	Sonic	-10.91613209	0.315854588	1.779909982	3.013451811	3.219357996	2.477876447	6.563698257	103772.1836	0.4	0.5	0.02	1.78	9.922	1.778961528	1393.953702	774690.8662	590.8623963	1.247862215	1388.98015	775251.5273	590.4437424	0.383826704	1388.171833	774717.9557	594.9159913	0.299534825	5.781868475	-27.08953012	-4.053595017	1.414835511	0.808317009	533.5715459	-4.472248904	0.851364083	0.350244112	-1.937827398	0.851364083	0.350244112	-1.937827398	0.507883136	0.043866575	-41.41722143
141	2022-11-27	08:30:00	144	CRDS_w	Plot_west	0.5	56.4699707	3.183107266	0.042429191	3.099946573	3.266267958	-1.020837815	0.035037436	-1.089510759	-0.952164871	0.107458463	0.035773571	0.037342704	0.177574222	0.735260676	0.020629745	0.694826629	0.775694724	61895	2.47078924	26.6	7.11	2.391440028	0.3140174	293.4	0.1284	2.862	2.877	1.559	1.947	155.455	0.053	100000	58	27-11-2022 09:00	Sonic	-9.844194111	0.314017376	1.559162375	2.862278503	2.877417528	2.134166745	6.704160464	103829.168	0.4	0.5	0.02	1.559	7.089	1.812233809	1388.170527	773970.3374	593.7289397	1.350623178	1382.927192	774586.9393	590.4878393	0.417637532	1382.559695	774023.7883	594.1085601	0.298996277	5.610831721	-53.45087365	-0.379620339	1.483785646	0.367497065	563.1509767	-3.620720752	0.638930917	0.115452303	-1.137479968	0.638930917	0.115452303	-1.137479968	0.508828986	0.044074389	-42.06880649
142	2022-11-27	09:00:00	145	CRDS_w	Plot_west	0.5	56.4699707	2.905220316	0.049586776	2.808030845	3.002409787	-1.004180009	0.040344667	-1.083255059	-0.925104958	0.175691335	0.048043564	0.081526541	0.269856129	0.702925368	0.018125481	0.667399647	0.738451088	55302	2.523110123	21.05797283	6.75	2.433772775	0.2843211	245.2	0.0967	3.211	3.211	1.735	1.947	150.258	0.053	100000	57	27-11-2022 09:30	Sonic	-8.750278684	0.284321127	1.735332908	3.211215137	3.210971713	2.134011111	6.840012576	103776.3187	0.4	0.5	0.02	1.735	9.279	1.839484297	1387.501294	773173.5873	593.2128102	1.448252984	1382.490891	773622.3923	590.8930002	0.453073293	1381.825673	773246.5426	594.1044479	0.290811004	5.675621771	-72.95528192	-0.891637735	1.545979691	0.665218489	375.8496688	-3.211447707	0.721452924	0.228973509	-1.10540591	0.721452924	0.228973509	-1.10540591	0.509896998	0.044486541	-42.7020185
143	2022-11-27	09:30:00	146	CRDS_w	Plot_west	0.5	56.4699707	2.830249086	0.03365793	2.764279956	2.896218216	-1.009711348	0.033887559	-1.076130547	-0.943292148	0.0866653	0.034633402	0.018784258	0.154546342	0.709912591	0.017648695	0.675321366	0.744503816	63536	2.246088832	22.6	8.36	2.492473032	0.3782134	459.9	0.1356	2.799	2.825	1.474	1.947	148.175	0.053	100000	59	27-11-2022 10:00	Sonic	-10.98832412	0.378213438	1.47437021	2.799266215	2.825316075	2.519320898	7.02578526	103766.6352	0.4	0.5	0.02	1.474	6.21	1.884105209	1382.087916	771368.7599	592.463335	1.565579798	1377.188636	771812.2568	590.6305688	0.521849973	1376.354761	771434.1346	594.895587	0.266655237	5.733155708	-65.37468225	-2.432252084	1.594529825	0.833875039	378.1221685	-4.265018275	0.757717699	0.294629559	-1.50694096	0.757717699	0.294629559	-1.50694096	0.511018695	0.045016874	-43.56524268
144	2022-11-27	10:00:00	147	CRDS_w	Plot_west	0.5	56.4699707	2.353429754	0.029693538	2.295230785	2.411628722	-1.025961058	0.037620214	-1.099696215	-0.952225901	0.100093739	0.03281986	0.035767217	0.164420261	0.806884727	0.023565702	0.760696241	0.853073214	66331	1.704849919	14.4	6.4	2.389112272	0.4559122	1071.1	0.1402	2.709	2.591	1.543	1.947	153.057	0.053	100000	57	27-11-2022 10:30	Sonic	-8.266917746	0.455912164	1.54326166	2.709307016	2.590537748	2.99870775	7.144091164	103736.196	0.4	0.5	0.02	1.543	6.915	1.894961233	1381.945105	770830.1835	592.9735865	1.603357536	1377.036474	771215.0866	590.9496849	0.613815359	1376.285251	770864.2704	595.6008173	0.185545874	5.659854607	-34.08689957	-2.627230836	1.540342177	0.751223583	350.8161543	-4.651132447	0.888210992	0.319203742	-1.976320916	0.888210992	0.319203742	-1.976320916	0.51233357	0.045591441	-44.69734278
145	2022-11-27	10:30:00	148	CRDS_w	Plot_west	0.5	56.4699707	2.262193099	0.028975903	2.205400686	2.318985513	-0.976314349	0.030313153	-1.035727756	-0.916900942	0.149205376	0.030314308	0.089789706	0.208621047	0.716482933	0.018414833	0.680390087	0.752575779	54068	1.919179552	12.8	5.53	2.41461762	0.3643916	1367.2	0.0966	2.894	2.987	1.624	1.947	157.334	0.053	100000	59	27-11-2022 11:00	Sonic	-3.307490146	0.364391599	1.623924842	2.894456458	2.98740405	2.735946093	7.203550226	103736.247	0.4	0.5	0.02	1.624	7.838	1.916819556	1381.3452	770051.4975	592.0047715	1.678752267	1376.341729	770400.6565	591.9432076	0.681855785	1375.639992	769992.4385	592.4086995	0.139363771	5.705208329	59.05907115	-0.403928008	1.547696482	0.701737153	408.2180421	-0.465491917	0.927284449	0.310202145	-0.205770196	0.927284449	0.310202145	-0.205770196	0.513706287	0.046149805	-44.81521456
146	2022-11-27	11:00:00	149	CRDS_w	Plot_west	0.5	56.4699707	2.363810657	0.030073994	2.304865999	2.422755315	-1.071139191	0.037278779	-1.144205138	-0.998073243	0.084461924	0.035331463	0.01521269	0.153711157	0.733372689	0.01777468	0.698534535	0.768210843	61543	1.813998343	17.7	6.57	2.358561724	0.4321928	1543.3	0.1307	2.732	2.711	1.491	1.947	157.473	0.053	100000	59	27-11-2022 11:30	Sonic	-4.887442265	0.43219283	1.490719134	2.731621321	2.710542438	2.918280075	7.114748672	103634.9692	0.4	0.5	0.02	1.491	6.376	1.90399788	1377.68458	769809.12	592.6301688	1.743709559	1372.475397	770157.3666	590.7170182	0.701912195	1372.101429	769745.0764	593.528919	0.106485685	5.583150689	64.04352871	-0.898750174	1.592597364	0.373967768	412.2901754	-2.811900783	0.906416661	0.158205466	-1.189562613	0.906416661	0.158205466	-1.189562613	0.515048113	0.046434575	-45.49663423
147	2022-11-27	11:30:00	150	CRDS_w	Plot_west	0.5	56.4699707	2.49553958	0.035308909	2.426334553	2.564744607	-1.000048022	0.033567242	-1.065839403	-0.934256641	0.110041241	0.035777774	0.039917244	0.180165237	0.737781353	0.024697177	0.689375189	0.786187517	59695	2.080343412	18.8	7.44	2.51677798	0.3785276	941.3	0.113	2.993	2.777	1.594	1.947	148.718	0.053	100000	58	27-11-2022 12:00	Sonic	-5.382356978	0.3785276	1.594221837	2.992981971	2.777303634	2.693807615	7.052974779	103556.3998	0.4	0.5	0.02	1.594	7.484	1.888009082	1375.300815	770055.0739	592.2312501	1.647056783	1370.24713	770480.798	592.7860821	0.685832002	1369.622004	770102.2995	594.4304875	0.10657708	5.678811211	-47.22560992	-2.199237468	1.512024782	0.625126292	378.4984907	-1.64440545	0.826284142	0.250497446	-0.658937836	0.826284142	0.250497446	-0.658937836	0.516271313	0.04688547	-45.87409498
148	2022-11-27	12:00:00	151	CRDS_w	Plot_west	0.5	56.4699707	2.061065461	0.026913882	2.008314584	2.113816338	-0.8832009	0.027991075	-0.938063063	-0.828338736	0.208049826	0.033512653	0.142365439	0.273734213	0.698049353	0.019421787	0.659982889	0.736115817	54546	1.751840648	11.6	6.27	2.491500998	0.3889376	3059.9	0.09288	2.875	3.183	1.701	1.947	153.693	0.053	100000	58	27-11-2022 12:30	Sonic	-1.795793132	0.388937635	1.700583374	2.875395345	3.182512339	2.95840311	7.007946101	103623.8806	0.4	0.5	0.02	1.701	8.815	1.902593324	1369.968342	769025.7924	593.5727686	1.618225688	1365.013816	769402.1266	590.4969588	0.694341385	1364.203352	769064.9299	592.6712762	0.11265194	5.764989915	-39.13748027	0.901492437	1.474684303	0.810463905	337.1967669	-2.174317399	0.982348373	0.393225698	-1.054948249	0.982348373	0.393225698	-1.054948249	0.517725545	0.047593276	-46.47840322
149	2022-11-27	12:30:00	152	CRDS_w	Plot_west	0.5	56.4699707	2.282560105	0.027802615	2.228067321	2.33705289	-1.091039425	0.032175683	-1.154103368	-1.027975482	0.065987771	0.029998009	0.007192042	0.1247835	0.697946876	0.017202904	0.664229396	0.731664357	56600	1.874372792	21.6	5.32	2.341060063	0.4050162	4267.5	0.1133	2.848	2.766	1.511	1.947	160.836	0.053	100000	60	27-11-2022 13:00	Sonic	-1.453737074	0.405016248	1.511155477	2.848221208	2.766467148	2.879601846	6.957256745	103552.9428	0.4	0.5	0.02	1.511	6.579	1.913264601	1365.361612	769667.3139	591.2437568	1.666048931	1360.409215	770053.5883	591.7783146	0.734449211	1359.633125	769594.9774	593.7939574	0.08321539	5.728487487	72.33647557	-2.550200584	1.482399721	0.776090632	458.610952	-2.015642784	0.890403594	0.340008848	-0.883062303	0.890403594	0.340008848	-0.883062303	0.519043666	0.048205292	-46.98424967
150	2022-11-27	13:00:00	153	CRDS_w	Plot_west	0.5	56.4699707	2.030142908	0.025606679	1.979954132	2.080331684	-0.973517333	0.029767315	-1.031860905	-0.915173761	0.179737206	0.029948759	0.121038007	0.238436405	0.718933618	0.018341267	0.68298496	0.754882276	55004	1.740425657	12.91084424	6.59	2.467716848	0.4120658	1266.5	0.09469	2.846	3.051	1.657	1.947	152.516	0.053	100000	57	27-11-2022 13:30	Sonic	-5.158023802	0.412065813	1.656763391	2.845705946	3.050621301	3.114433603	6.919647326	103494.5124	0.4	0.5	0.02	1.657	8.245	1.874334001	1365.027505	771454.843	592.1215988	1.646279568	1359.88228	771910.8283	593.7244702	0.704402168	1359.329956	771564.3577	592.9255267	0.074331832	5.697548782	-109.514645	-0.803927984	1.4926774	0.552324062	346.4705769	0.798943476	1.006174192	0.272061666	0.39354051	1.006174192	0.272061666	0.39354051	0.520533169	0.048695003	-46.75881703
151	2022-11-27	13:30:00	154	CRDS_w	Plot_west	0.5	56.4699707	2.529136586	0.029958643	2.470418014	2.587855158	-1.131739665	0.032574563	-1.195585408	-1.067893922	0.098266626	0.0318039	0.035931374	0.160601878	0.700238925	0.01824697	0.664475087	0.736002763	59429	2.118823095	29.28947987	8.02	2.330224603	0.400575	917.6	0.1232	2.77	2.813	1.51	1.947	154.312	0.053	100000	58	27-11-2022 14:00	Sonic	-6.537734973	0.400575015	1.509786024	2.769597203	2.81345169	2.76413725	6.819839894	103441.757	0.4	0.5	0.02	1.51	6.568	1.840039218	1366.275849	774090.1874	591.9056968	1.617310588	1361.276863	774378.7681	592.2018977	0.691808663	1360.46476	774145.4002	595.3183886	0.052630555	5.811089697	-55.21289377	-3.41269184	1.476301925	0.812102979	233.3678708	-3.116490871	0.801183272	0.321098901	-1.232235099	0.801183272	0.321098901	-1.232235099	0.521719211	0.049272981	-47.46468087
152	2022-11-27	14:00:00	155	CRDS_w	Plot_west	0.5	56.4699707	2.393610008	0.028077739	2.338577985	2.44864203	-0.898453377	0.027740609	-0.952824631	-0.844082124	0.098150676	0.028637815	0.04202091	0.154280442	0.706742638	0.019099574	0.669307708	0.744177569	57418	1.973431676	15.9	6.19	2.354408384	0.3516932	392.5	0.1071	2.783	2.939	1.66	1.947	156.55	0.053	100000	58	27-11-2022 14:30	Sonic	-10.33952298	0.351693223	1.659941194	2.782749698	2.939285458	2.549539598	6.705464718	103427.7817	0.4	0.5	0.02	1.66	8.283	1.833085447	1368.23718	776231.1516	592.4005242	1.57741545	1363.116238	776507.2682	593.1726348	0.678514907	1362.458634	776255.1374	595.4509346	0.05897054	5.77854612	-23.98578926	-3.050410404	1.449700544	0.657604075	252.1308507	-2.278299855	0.835432897	0.274733174	-0.95182584	0.835432897	0.274733174	-0.95182584	0.522955954	0.049767501	-48.00991728
153	2022-11-27	14:30:00	156	CRDS_w	Plot_west	0.5	56.4699707	2.452174665	0.029724512	2.393914987	2.510434342	-0.921071206	0.027142886	-0.974270929	-0.867871484	0.128269174	0.029404728	0.070636269	0.185902078	0.720145955	0.017756992	0.685342469	0.754949442	57278	2.008109578	16.12448415	5.76	2.483924412	0.3496813	330.3	0.1029	2.842	2.945	1.643	1.947	154.474	0.053	100000	58	27-11-2022 15:00	Sonic	-12.07540567	0.349681328	1.642809915	2.84235503	2.944573838	2.570105437	6.630285614	103436.0601	0.4	0.5	0.02	1.643	8.07	1.783946741	1368.504529	776907.4183	593.8470418	1.4820862	1363.200512	777270.9348	593.4402202	0.650710402	1362.851573	776954.0937	594.5235365	0.037636339	5.652956137	-46.67542634	-0.676494758	1.382175798	0.348938934	316.8410397	-1.083316331	0.78794379	0.142297749	-0.441777801	0.78794379	0.142297749	-0.441777801	0.524122397	0.050023637	-48.26298179
154	2022-11-27	15:00:00	157	CRDS_w	Plot_west	0.5	56.4699707	2.483453708	0.031634873	2.421449746	2.545457671	-1.015706126	0.032762481	-1.079920186	-0.951492066	0.08244555	0.030588462	0.022492541	0.142398559	0.737694838	0.019540573	0.699395555	0.77599412	58109	2.018861106	17.5	6.04	2.506809862	0.3649474	353	0.1062	2.838	2.629	1.595	1.947	152.551	0.053	100000	57	27-11-2022 15:30	Sonic	-12.83947221	0.364947364	1.594757344	2.838465612	2.628684436	2.653722396	6.542365652	103419.4574	0.4	0.5	0.02	1.595	7.495	1.750261283	1367.695449	777314.8179	592.7456856	1.427782846	1362.300314	777723.4352	593.2310382	0.639794335	1362.058093	777299.7771	594.5514958	0.014866948	5.637356029	15.04077235	-1.805810194	1.338788511	0.242221705	423.658062	-1.320457551	0.760549111	0.097534214	-0.531702099	0.760549111	0.097534214	-0.531702099	0.525248286	0.050199199	-48.56755783
155	2022-11-27	15:30:00	158	CRDS_w	Plot_west	0.5	56.4699707	2.422830528	0.034037367	2.356117707	2.489543349	-0.890270756	0.030986519	-0.951003952	-0.82953756	0.222341187	0.033939763	0.155819669	0.288862706	0.669768222	0.017963212	0.634560546	0.704975897	50305	2.291366663	16.6	7.29	2.619793099	0.2999467	173.1	0.07329	3.096	3.488	1.745	1.947	148.24	0.053	100000	59	27-11-2022 16:00	Sonic	-14.53032336	0.299946723	1.744927346	3.095704747	3.487949106	2.459135954	6.428028332	103408.3596	0.4	0.5	0.02	1.745	9.419	1.743515638	1365.42516	777939.6215	593.651706	1.33278514	1360.114596	778266.893	592.199086	0.601033924	1359.634656	778015.6035	594.8420556	0.046881714	5.790504883	-75.98200516	-1.190349578	1.282551216	0.479940334	251.2895448	-2.642969573	0.756367891	0.198090757	-1.090860274	0.756367891	0.198090757	-1.090860274	0.526367985	0.050555762	-49.19243763
156	2022-11-27	16:00:00	159	CRDS_w	Plot_west	0.5	56.4699707	2.525099665	0.034302598	2.457866993	2.592332336	-1.060242055	0.036882523	-1.132531347	-0.987952764	0.135877446	0.038675452	0.060074035	0.211680857	0.693910317	0.020184538	0.654348871	0.733471763	53445	2.273389466	18.1	6.7	2.403530659	0.333201	300.5	0.09696	2.935	3.07	1.557	1.947	151.675	0.053	100000	57	27-11-2022 16:30	Sonic	-11.46791398	0.333200983	1.557256587	2.934902075	3.070280221	2.498646055	6.280132788	103419.3766	0.4	0.5	0.02	1.557	7.067	1.716894003	1363.012919	778121.4366	591.9712141	1.29301483	1357.659662	778621.492	594.1527595	0.569648116	1357.337083	778233.4767	595.3791901	0.051645886	5.675835329	-112.0400519	-3.407975993	1.274166713	0.322578755	388.015307	-1.226430565	0.722413748	0.12774892	-0.485695904	0.722413748	0.12774892	-0.485695904	0.527437419	0.05078571	-49.47065985
157	2022-11-27	16:30:00	160	CRDS_w	Plot_west	0.5	56.4699707	2.532893019	0.033561224	2.467113433	2.598672606	-0.937236991	0.030907713	-0.997815729	-0.876658254	0.185670621	0.02860124	0.129612542	0.241728699	0.653740064	0.01771659	0.619015765	0.688464363	52502	2.369625919	15.7	7.06	2.536278931	0.3038715	206.9	0.08302	3.052	3.09	1.691	1.947	145.644	0.053	100000	60	27-11-2022 17:00	Sonic	-12.62667534	0.303871538	1.691360225	3.052372879	3.090304885	2.39665297	6.08284166	103402.8144	0.4	0.5	0.02	1.691	8.683	1.693111243	1361.93151	778941.4384	593.163158	1.254420978	1356.530701	779220.1209	593.2462681	0.536121374	1356.187019	779083.8468	594.3629913	0.06138987	5.744491476	-142.4084244	-1.19983332	1.269099604	0.343682724	136.274007	-1.116723218	0.718190461	0.135687817	-0.440888426	0.718190461	0.135687817	-0.440888426	0.528500602	0.051029948	-49.7232149
158	2022-11-27	17:00:00	161	CRDS_w	Plot_west	0.5	56.4699707	2.353252325	0.033466544	2.287658309	2.41884634	-0.883768625	0.033159058	-0.94875997	-0.81877728	0.329994767	0.034360651	0.262648314	0.397341219	0.668296899	0.019992242	0.62911235	0.707481448	50700	2.331327416	17	8.77	2.819301208	0.3289362	228.1	0.07444	2.95	3.279	1.619	1.947	137.027	0.053	100000	65	27-11-2022 17:30	Sonic	-14.51862968	0.328936154	1.618704005	2.949745499	3.279095856	2.684008638	5.925972868	103391.5737	0.4	0.5	0.02	1.619	7.778	1.670543159	1363.606633	780649.4997	593.8171307	1.335239273	1358.171498	780908.9679	593.7398065	0.501608685	1357.850381	780753.0366	594.3500147	0.073334473	5.756251656	-103.5369257	-0.532884006	1.384430587	0.321117235	155.931245	-0.6102082	0.822024297	0.13645678	-0.259304195	0.822024297	0.13645678	-0.259304195	0.529717496	0.05127557	-49.87175267
159	2022-11-27	17:30:00	162	CRDS_w	Plot_west	0.5	56.4699707	2.321123655	0.03179131	2.258813077	2.383434232	-0.862948991	0.030283692	-0.922304654	-0.803593328	0.236508434	0.039982133	0.158143945	0.314872924	0.652725527	0.017492093	0.618441239	0.687009815	53085	2.15822172	14.7	7.68	2.643618612	0.343738	230.3	0.08694	2.961	3.208	1.642	1.947	145.306	0.053	100000	60	27-11-2022 18:00	Sonic	-16.4038825	0.343738027	1.641947502	2.960982116	3.208369858	2.671385326	5.876120566	103388.9743	0.4	0.5	0.02	1.642	8.058	1.67499515	1365.610091	782237.7782	593.7503134	1.381197472	1360.217093	782633.5287	594.0673669	0.514160952	1359.719023	782398.0519	594.9402134	0.065234198	5.891067927	-160.2737124	-1.189900064	1.41783652	0.498069714	235.4768259	-0.872846558	0.847794781	0.214581292	-0.376044833	0.847794781	0.214581292	-0.376044833	0.53097254	0.051661817	-50.08716323
160	2022-11-27	18:00:00	163	CRDS_w	Plot_west	0.5	56.4699707	2.424574087	0.033721147	2.358481053	2.490667121	-0.946283148	0.032613841	-1.010205876	-0.88236042	0.257433959	0.032684769	0.193372214	0.321495705	0.633155451	0.018058106	0.597761785	0.668549116	49437	2.482157089	19.7	9.33	2.808764064	0.3019106	175.9	0.06501	3.094	3.24	1.659	1.947	135.655	0.053	100000	66	27-11-2022 18:30	Sonic	-14.54993088	0.301910557	1.658997371	3.094357326	3.240146391	2.565730483	5.75489972	103386.0936	0.4	0.5	0.02	1.659	8.27	1.653965491	1366.862534	783668.441	594.1071033	1.463490119	1361.394366	784121.7325	594.1465055	0.490260833	1361.00228	783732.6604	595.4487186	0.068104658	5.860253979	-64.21935383	-1.341615392	1.524029286	0.392086561	389.0721257	-1.302213169	0.85542005	0.161713582	-0.537089453	0.85542005	0.161713582	-0.537089453	0.532238872	0.051952901	-50.39482532
161	2022-11-27	18:30:00	164	CRDS_w	Plot_west	0.5	56.4699707	3.630923254	0.062430182	3.508560864	3.753285644	-0.971904376	0.043629485	-1.05741763	-0.886391122	0.099770871	0.036551564	0.028130255	0.171411487	0.758238503	0.020876522	0.717320776	0.799156229	64752	2.718419508	25	8.28	2.66027594	0.3062846	235.1	0.1364	2.73	2.854	1.495	1.947	147.798	0.053	100000	59	27-11-2022 19:00	Sonic	-11.35999436	0.306284617	1.494517034	2.730087053	2.854353673	2.035296453	5.643186187	103391.7689	0.4	0.5	0.02	1.495	6.416	1.667227402	1367.686765	784872.9936	594.3477107	1.484013478	1362.211208	785268.946	594.7709269	0.477497639	1361.935184	785122.1499	596.263917	0.094129763	5.751580204	-249.156285	-1.916206326	1.557315838	0.276024109	146.7960209	-1.492990106	0.580380165	0.076020364	-0.411187459	0.580380165	0.076020364	-0.411187459	0.533098045	0.052089738	-50.6303667
162	2022-11-27	19:00:00	165	CRDS_w	Plot_west	0.5	56.4699707	2.400759392	0.030153667	2.341658576	2.459860209	-1.026627795	0.037403253	-1.099937712	-0.953317879	0.168846035	0.03023048	0.109594665	0.228097405	0.712794696	0.018268114	0.676989416	0.748599975	56386	1.975921328	15.9	6.84	2.476484758	0.3687584	489.8	0.1031	2.785	2.89	1.571	1.947	153.84	0.053	100000	58	27-11-2022 19:30	Sonic	-9.509540164	0.368758438	1.57122476	2.785242231	2.890480012	2.708383967	5.510315951	103386.0199	0.4	0.5	0.02	1.571	7.222	1.651357902	1369.699124	784414.7755	594.9183267	1.441156416	1364.062829	784881.5919	594.6478676	0.521133392	1364.013714	784437.7674	596.3077113	0.03462451	5.685410733	-22.9919616	-1.389384556	1.470823025	0.049115322	443.8244733	-1.659843673	0.841743255	0.020458244	-0.691382768	0.841743255	0.020458244	-0.691382768	0.534344131	0.052126563	-51.02641295
